img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion,addressee,pos,svo,argument
bp_2_222_8,you-- son of a--!!,[],"[[59.0, 36.0, 119.0, 79.0]]",[],"[[38.0, 273.0, 86.0, 305.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""anger"": 0.6446, ""disgust"": 0.2445, ""surprise"": 0.0456, ""sadness"": 0.0286, ""neutral"": 0.0189, ""joy"": 0.0108, ""fear"": 0.0069}",,"[{""text"": ""you--"", ""pos"": ""X"", ""dep"": ""nummod"", ""head"": ""son""}, {""text"": ""son"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""son""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""son""}, {""text"": ""a--"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""son""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""son""}]",,The speaker might be upset or afraid because of what happened.
bp_2_223_0,-- take it like a man.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",ORDER,0.0,0.0,"{""neutral"": 0.5904, ""anger"": 0.2268, ""disgust"": 0.1499, ""fear"": 0.0118, ""sadness"": 0.0101, ""joy"": 0.006, ""surprise"": 0.0049}",,"[{""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""take""}, {""text"": ""take"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""take""}, {""text"": ""it"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""take""}, {""text"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""take""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""man""}, {""text"": ""man"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""like""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""take""}]", + take(active) + it,The speaker might be upset or afraid because of what happened.
bp_2_223_0,"y'know, for a tall guy raised in harlem -- you play ball like a girl.",[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.0,0.0,"{""neutral"": 0.7612, ""joy"": 0.0965, ""disgust"": 0.0713, ""anger"": 0.0372, ""surprise"": 0.0151, ""fear"": 0.0098, ""sadness"": 0.0088}",,"[{""text"": ""y'know"", ""pos"": ""ADJ"", ""dep"": ""advmod"", ""head"": ""play""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""play""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""play""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""guy""}, {""text"": ""tall"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""guy""}, {""text"": ""guy"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": ""raised"", ""pos"": ""VERB"", ""dep"": ""acl"", ""head"": ""guy""}, {""text"": ""in"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""raised""}, {""text"": ""harlem"", ""pos"": ""PROPN"", ""dep"": ""pobj"", ""head"": ""in""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""play""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""play""}, {""text"": ""play"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""play""}, {""text"": ""ball"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""play""}, {""text"": ""like"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""ball""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""girl""}, {""text"": ""girl"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""like""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""play""}]",you + play(active) + ball like a girl,The speaker might be upset or afraid because of what happened.
bp_2_223_0,all that muscle makes your trip over your own feet.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.6,1.0,"{""neutral"": 0.8234, ""surprise"": 0.0837, ""disgust"": 0.0322, ""sadness"": 0.0209, ""fear"": 0.0188, ""anger"": 0.0172, ""joy"": 0.0038}",,"[{""text"": ""all"", ""pos"": ""DET"", ""dep"": ""predet"", ""head"": ""muscle""}, {""text"": ""that"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""muscle""}, {""text"": ""muscle"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""makes""}, {""text"": ""makes"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""makes""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""trip""}, {""text"": ""trip"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""makes""}, {""text"": ""over"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""trip""}, {""text"": ""your"", ""pos"": ""PRON"", ""dep"": ""poss"", ""head"": ""feet""}, {""text"": ""own"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""feet""}, {""text"": ""feet"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""over""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""makes""}]",muscle + makes(active) + your trip over your own feet,The speaker seems positive or satisfied with the situation.
bp_2_223_0,makes me wonder how you managed to beat t'challa so many times.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",INFORM,0.5,0.5,"{""surprise"": 0.9802, ""neutral"": 0.0084, ""anger"": 0.0041, ""sadness"": 0.0022, ""disgust"": 0.002, ""joy"": 0.0015, ""fear"": 0.0015}",,"[{""text"": ""makes"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""makes""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""wonder""}, {""text"": ""wonder"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""makes""}, {""text"": ""how"", ""pos"": ""SCONJ"", ""dep"": ""advmod"", ""head"": ""managed""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""managed""}, {""text"": ""managed"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""wonder""}, {""text"": ""to"", ""pos"": ""PART"", ""dep"": ""aux"", ""head"": ""beat""}, {""text"": ""beat"", ""pos"": ""VERB"", ""dep"": ""xcomp"", ""head"": ""managed""}, {""text"": ""t'challa"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""beat""}, {""text"": ""so"", ""pos"": ""ADV"", ""dep"": ""advmod"", ""head"": ""many""}, {""text"": ""many"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""times""}, {""text"": ""times"", ""pos"": ""NOUN"", ""dep"": ""npadvmod"", ""head"": ""beat""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""makes""}]", + makes(active) + me wonder how you managed to beat t'challa so many times,The speaker seems positive or satisfied with the situation.
bp_2_223_0,every time.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.6569, ""fear"": 0.2075, ""surprise"": 0.0728, ""anger"": 0.026, ""disgust"": 0.0153, ""sadness"": 0.0135, ""joy"": 0.0081}",,"[{""text"": ""every"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""time""}, {""text"": ""time"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""time""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""time""}]",,The speaker might be upset or afraid because of what happened.
bp_2_223_0,whatever.,[],"[[118.0, 20.0, 211.0, 80.0], [19.0, 71.0, 190.0, 148.0], [20.0, 147.0, 174.0, 228.0], [23.0, 223.0, 200.0, 305.0], [446.0, 280.0, 515.0, 324.0], [425.0, 346.0, 534.0, 385.0]]",[],"[[267.0, 97.0, 388.0, 234.0], [268.0, 95.0, 387.0, 230.0], [268.0, 98.0, 385.0, 230.0], [266.0, 98.0, 384.0, 231.0], [481.0, 7.0, 678.0, 251.0], [266.0, 94.0, 385.0, 233.0]]",FEEDBACK,0.0,0.0,"{""neutral"": 0.4566, ""disgust"": 0.4076, ""anger"": 0.0732, ""sadness"": 0.0269, ""fear"": 0.0185, ""surprise"": 0.0094, ""joy"": 0.0077}",,"[{""text"": ""whatever"", ""pos"": ""PRON"", ""dep"": ""ROOT"", ""head"": ""whatever""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""whatever""}]",,The speaker might be upset or afraid because of what happened.
bp_2_223_1,y'know -- -- i don't think i like you.,[],"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0,"{""sadness"": 0.2947, ""surprise"": 0.2648, ""neutral"": 0.2344, ""disgust"": 0.106, ""anger"": 0.0476, ""joy"": 0.0309, ""fear"": 0.0215}",,"[{""text"": ""y'know"", ""pos"": ""INTJ"", ""dep"": ""intj"", ""head"": ""think""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""think""}, {""text"": ""do"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""think""}, {""text"": ""n't"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""think""}, {""text"": ""think"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""think""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""like""}, {""text"": ""like"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""think""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""like""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}]",i + think(active) + i like you,The speaker might be upset or afraid because of what happened.
bp_2_223_1,"c'mon, erik killmonger -- big chief n'jadaka -- the michael milken of the african continent -- toughest guy in town --",[],"[[5.0, 8.0, 145.0, 104.0], [6.0, 392.0, 147.0, 537.0]]",[],"[[169.0, 8.0, 369.0, 231.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,0.0,0.05,"{""neutral"": 0.6308, ""joy"": 0.1833, ""surprise"": 0.0906, ""anger"": 0.0481, ""sadness"": 0.0261, ""fear"": 0.0143, ""disgust"": 0.0069}",,"[{""text"": ""c'm"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""c'm""}, {""text"": ""on"", ""pos"": ""ADP"", ""dep"": ""prt"", ""head"": ""c'm""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""c'm""}, {""text"": ""erik"", ""pos"": ""PROPN"", ""dep"": ""compound"", ""head"": ""killmonger""}, {""text"": ""killmonger"", ""pos"": ""PROPN"", ""dep"": ""dep"", ""head"": ""c'm""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""killmonger""}, {""text"": ""big"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""n'jadaka""}, {""text"": ""chief"", ""pos"": ""ADJ"", ""dep"": ""compound"", ""head"": ""n'jadaka""}, {""text"": ""n'jadaka"", ""pos"": ""PROPN"", ""dep"": ""appos"", ""head"": ""killmonger""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""killmonger""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""milken""}, {""text"": ""michael"", ""pos"": ""PROPN"", ""dep"": ""compound"", ""head"": ""milken""}, {""text"": ""milken"", ""pos"": ""PROPN"", ""dep"": ""appos"", ""head"": ""killmonger""}, {""text"": ""of"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""milken""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""continent""}, {""text"": ""african"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""continent""}, {""text"": ""continent"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""of""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""milken""}, {""text"": ""toughest"", ""pos"": ""ADJ"", ""dep"": ""amod"", ""head"": ""guy""}, {""text"": ""guy"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""killmonger""}, {""text"": ""in"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""guy""}, {""text"": ""town"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""in""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""c'm""}]",,The speaker might be upset or afraid because of what happened.
bp_2_227_0,you got any tuna?,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",YES-NO_QUESTION,0.0,0.0,"{""surprise"": 0.5197, ""neutral"": 0.4399, ""anger"": 0.0125, ""disgust"": 0.0091, ""joy"": 0.0077, ""sadness"": 0.0073, ""fear"": 0.0037}",,"[{""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""got""}, {""text"": ""got"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""got""}, {""text"": ""any"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""tuna""}, {""text"": ""tuna"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""got""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""got""}]",you + got(active) + any tuna,The speaker might be upset or afraid because of what happened.
bp_2_227_0,pantry.,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",FEEDBACK,0.0,0.0,"{""joy"": 0.6888, ""disgust"": 0.1535, ""neutral"": 0.087, ""sadness"": 0.0366, ""anger"": 0.0166, ""surprise"": 0.0115, ""fear"": 0.006}",,"[{""text"": ""pantry"", ""pos"": ""NOUN"", ""dep"": ""ROOT"", ""head"": ""pantry""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""pantry""}]",,The speaker might be upset or afraid because of what happened.
bp_2_227_0,think i'll grab a sandwich. you want -- ?,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",,0.0,0.0,"{""neutral"": 0.6941, ""surprise"": 0.188, ""joy"": 0.0817, ""sadness"": 0.0156, ""anger"": 0.011, ""fear"": 0.0069, ""disgust"": 0.0029}",,"[{""text"": ""think"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""think""}, {""text"": ""i"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""grab""}, {""text"": ""'ll"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""grab""}, {""text"": ""grab"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""think""}, {""text"": ""a"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""sandwich""}, {""text"": ""sandwich"", ""pos"": ""NOUN"", ""dep"": ""dobj"", ""head"": ""grab""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""think""}, {""text"": ""you"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""want""}, {""text"": ""want"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""want""}, {""text"": ""--"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""want""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""want""}]", + think(active) + i 'll grab a sandwich,The speaker might be upset or afraid because of what happened.
bp_2_227_0,sure.,[],"[[647.0, 63.0, 740.0, 117.0], [680.0, 148.0, 774.0, 178.0], [780.0, 153.0, 902.0, 247.0], [751.0, 254.0, 820.0, 292.0]]",[],"[[819.0, 331.0, 928.0, 605.0], [625.0, 346.0, 771.0, 621.0], [819.0, 324.0, 926.0, 604.0], [627.0, 347.0, 767.0, 619.0]]",FEEDBACK,0.5,0.8888888888888888,"{""neutral"": 0.9016, ""fear"": 0.036, ""surprise"": 0.0172, ""disgust"": 0.0124, ""anger"": 0.012, ""sadness"": 0.0114, ""joy"": 0.0093}",,"[{""text"": ""sure"", ""pos"": ""ADJ"", ""dep"": ""ROOT"", ""head"": ""sure""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""sure""}]",,The speaker seems positive or satisfied with the situation.
bp_2_227_2,"not in the mood, queen.","['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",FEEDBACK,0.0,0.0,"{""sadness"": 0.6514, ""neutral"": 0.2887, ""disgust"": 0.0359, ""anger"": 0.009, ""surprise"": 0.0088, ""fear"": 0.0032, ""joy"": 0.003}",not in the mood,"[{""text"": ""not"", ""pos"": ""PART"", ""dep"": ""neg"", ""head"": ""in""}, {""text"": ""in"", ""pos"": ""ADP"", ""dep"": ""ROOT"", ""head"": ""in""}, {""text"": ""the"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""mood""}, {""text"": ""mood"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""in""}, {""text"": "","", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mood""}, {""text"": ""queen"", ""pos"": ""NOUN"", ""dep"": ""appos"", ""head"": ""mood""}, {""text"": ""."", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""in""}]",,The speaker might be upset or afraid because of what happened.
bp_2_227_2,look at me! at what they made me wear!,"['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",,0.0,0.0,"{""surprise"": 0.4923, ""anger"": 0.3054, ""joy"": 0.1506, ""sadness"": 0.0162, ""neutral"": 0.0133, ""fear"": 0.0112, ""disgust"": 0.0109}",,"[{""text"": ""look"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""look""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""look""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""look""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""ROOT"", ""head"": ""at""}, {""text"": ""what"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""made""}, {""text"": ""they"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""made""}, {""text"": ""made"", ""pos"": ""VERB"", ""dep"": ""pcomp"", ""head"": ""at""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""nsubj"", ""head"": ""wear""}, {""text"": ""wear"", ""pos"": ""VERB"", ""dep"": ""ccomp"", ""head"": ""made""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""at""}]",,The speaker might be upset or afraid because of what happened.
bp_2_227_2,"does ""dora milaje"" mean ""ready for cocktail party at all times""?*","['*no, actually it means ""adored ones"". --tom']","[[77.0, 8.0, 181.0, 58.0], [29.0, 73.0, 149.0, 154.0], [261.0, 239.0, 396.0, 333.0]]","[[400.0, 284.0, 531.0, 323.0]]","[[357.0, 4.0, 530.0, 225.0], [178.0, 67.0, 282.0, 219.0], [179.0, 68.0, 283.0, 220.0]]",YES-NO_QUESTION,-0.056249999999999994,0.59375,"{""neutral"": 0.9382, ""surprise"": 0.0231, ""fear"": 0.0153, ""disgust"": 0.009, ""anger"": 0.0072, ""sadness"": 0.0037, ""joy"": 0.0035}",,"[{""text"": ""does"", ""pos"": ""AUX"", ""dep"": ""aux"", ""head"": ""mean""}, {""text"": ""\"""", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mean""}, {""text"": ""dora"", ""pos"": ""PROPN"", ""dep"": ""nmod"", ""head"": ""milaje""}, {""text"": ""milaje"", ""pos"": ""NOUN"", ""dep"": ""nsubj"", ""head"": ""mean""}, {""text"": ""\"""", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mean""}, {""text"": ""mean"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""mean""}, {""text"": ""\"""", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""ready""}, {""text"": ""ready"", ""pos"": ""ADJ"", ""dep"": ""oprd"", ""head"": ""mean""}, {""text"": ""for"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""ready""}, {""text"": ""cocktail"", ""pos"": ""NOUN"", ""dep"": ""compound"", ""head"": ""party""}, {""text"": ""party"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""for""}, {""text"": ""at"", ""pos"": ""ADP"", ""dep"": ""prep"", ""head"": ""ready""}, {""text"": ""all"", ""pos"": ""DET"", ""dep"": ""det"", ""head"": ""times""}, {""text"": ""times"", ""pos"": ""NOUN"", ""dep"": ""pobj"", ""head"": ""at""}, {""text"": ""\"""", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mean""}, {""text"": ""?"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mean""}, {""text"": ""*"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""mean""}]",milaje + mean(active) + ,The speaker feels negative because of the situation.
bp_2_228_0,ghaaaaaahhh-- put me downnn--!!,"['--tends to fold like a cheap suit the minute you take their toys away.', 'the client was just a tad obsessed, which, depending on which side of the good guy/dirtbag fence you were on--', '--made this the ultimate good news/bad news situation.']","[[117.0, 117.0, 267.0, 169.0]]","[[10.0, 24.0, 206.0, 78.0], [213.0, 806.0, 463.0, 878.0], [628.0, 903.0, 846.0, 946.0]]","[[231.0, 241.0, 315.0, 317.0]]",,0.0,0.0,"{""surprise"": 0.3349, ""sadness"": 0.3241, ""joy"": 0.1232, ""anger"": 0.0903, ""disgust"": 0.0499, ""neutral"": 0.0407, ""fear"": 0.0369}",,"[{""text"": ""ghaaaaaahhh--"", ""pos"": ""PROPN"", ""dep"": ""nsubj"", ""head"": ""put""}, {""text"": ""put"", ""pos"": ""VERB"", ""dep"": ""ROOT"", ""head"": ""put""}, {""text"": ""me"", ""pos"": ""PRON"", ""dep"": ""dobj"", ""head"": ""put""}, {""text"": ""downnn--"", ""pos"": ""PROPN"", ""dep"": ""dobj"", ""head"": ""put""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""put""}, {""text"": ""!"", ""pos"": ""PUNCT"", ""dep"": ""punct"", ""head"": ""put""}]",ghaaaaaahhh-- + put(active) + downnn--,The speaker might be upset or afraid because of what happened.
