img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity
bp_0_38_0,there! it can be nothing more than the chariot itself! if we can make it work...!,"['with no choice but to blindly seek escape, the black panther obeys mister little and finds the chamber...']","[[4.0, 71.0, 176.0, 192.0], [229.0, 63.0, 444.0, 124.0]]","[[3.0, 3.0, 512.0, 58.0]]","[[50.0, 245.0, 95.0, 291.0], [168.0, 119.0, 215.0, 149.0]]",,0.78125,0.5
bp_0_38_0,why not! everything works only too well in this tomb!,"['with no choice but to blindly seek escape, the black panther obeys mister little and finds the chamber...']","[[4.0, 71.0, 176.0, 192.0], [229.0, 63.0, 444.0, 124.0]]","[[3.0, 3.0, 512.0, 58.0]]","[[50.0, 245.0, 95.0, 291.0], [168.0, 119.0, 215.0, 149.0]]",,0.0,1.0
bp_0_38_1,"don't crowd me, mister little! i don't know what this thing can do!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",,-0.29296875,0.5
bp_0_38_1,"if i push the wrong button, i could possibly blow us and this wagon to kingdom come!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",INFORM,-0.25,0.95
bp_0_38_1,"however, time is short! here we go!!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",,0.0,0.3
bp_0_38_3,the ancient builders were too proud to leave an inoperable object behind them! this thing is ready to run! i can sense it!,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",,0.2041666666666667,0.7333333333333334
bp_0_38_3,there are just two hand bars with a button on each...,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",INFORM,0.0,0.0
bp_0_38_3,push one of the buttons!,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",ORDER,0.0,0.0
bp_0_39_0,i pay my army of servitors well! they are always on hand when they're needed!,[],"[[10.0, 0.0, 296.0, 81.0], [200.0, 90.0, 415.0, 207.0]]",[],"[[19.0, 55.0, 111.0, 156.0], [193.0, 267.0, 387.0, 430.0]]",,0.0,0.0
bp_0_39_0,you-you scheming female! you intended to hijack whatever we found in the burial chamber!,[],"[[10.0, 0.0, 296.0, 81.0], [200.0, 90.0, 415.0, 207.0]]",[],"[[19.0, 55.0, 111.0, 156.0], [193.0, 267.0, 387.0, 430.0]]",,0.0,0.16666666666666666
bp_0_3_3,"but you must see this through, my friend! i don't intend to keep the brass frog. it must be returned to its original resting place--king solomon's burial chamber!!",[],"[[12.0, 9.0, 311.0, 131.0], [275.0, 246.0, 457.0, 366.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.5859375,0.75
bp_0_3_3,"w-what!? you've gone crazy, mister little! an army of fools has died following that fairy tale!!",[],"[[12.0, 9.0, 311.0, 131.0], [275.0, 246.0, 457.0, 366.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.278125,0.5
bp_0_3_4,ah i feel better already! now for a brisk walk to calm my jangled nerves!,[],"[[16.0, 35.0, 328.0, 160.0]]",[],"[[187.0, 233.0, 254.0, 295.0]]",,0.5,0.625
bp_0_40_0,is something wrong with the chariot?,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",YES-NO_QUESTION,-0.5,0.9
bp_0_40_0,yes...what's all this pushing and shoving about? have you gone mad!?,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",,-0.78125,1.0
bp_0_40_0,this old tub is making engine noises i don't like! now follow the princess! there's not much time!,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",,0.015625,0.2
bp_0_40_3,this is some kinda trick!,[],"[[4.0, 19.0, 90.0, 125.0], [140.0, 4.0, 328.0, 81.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [186.0, 96.0, 245.0, 174.0]]",FEEDBACK,0.0,0.0
bp_0_40_3,if what i suspect is true... this may be my last one!,[],"[[4.0, 19.0, 90.0, 125.0], [140.0, 4.0, 328.0, 81.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [186.0, 96.0, 245.0, 174.0]]",INFORM,0.175,0.35833333333333334
bp_0_41_0,"i've had a fantastic time in your company, mister little, but i think it's time that i moved on to other pursuits.","['days later, at the royal palace in the exotic capital of narobia...']","[[397.0, 7.0, 642.0, 100.0], [684.0, 7.0, 864.0, 93.0]]","[[8.0, 4.0, 215.0, 79.0]]","[[229.0, 0.0, 359.0, 51.0], [581.0, 134.0, 640.0, 199.0]]",INFORM,0.029166666666666674,0.5916666666666667
bp_0_41_0,does princess zanda know that you're checking out of these plush diggings?,"['days later, at the royal palace in the exotic capital of narobia...']","[[397.0, 7.0, 642.0, 100.0], [684.0, 7.0, 864.0, 93.0]]","[[8.0, 4.0, 215.0, 79.0]]","[[229.0, 0.0, 359.0, 51.0], [581.0, 134.0, 640.0, 199.0]]",YES-NO_QUESTION,0.0,0.0
bp_0_42_0,"hundreds of years ago, his clan was driven into exile to an area so remote it was not discovered until this day! the capture of the samurai by one of my raiding parties revealed what the collectors have always suspected!",[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.15625,0.2
bp_0_42_0,"the collectors, eh? stop right there! i'll have no part in your schemes!",[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",,0.4464285714285714,0.5357142857142857
bp_0_42_0,silence!,[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.0,0.0
bp_0_42_3,i'm not in the mood to listen to anything... except the word goodbye!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.0,0.0
bp_0_42_3,i've had all i can take of this place!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",INFORM,0.0,0.0
bp_0_42_3,"not yet, panther! we didn't test you without reason! you will stay and listen to us!",[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.0,0.0
bp_0_42_3,that was a real samurai you fought! his kind still exists!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.5,0.6000000000000001
bp_0_43_1,"very well... i shall leave you to your silly old map! goodbye, mister little!",[],"[[7.0, 8.0, 233.0, 81.0], [283.0, 25.0, 429.0, 180.0]]",[],"[[109.0, 72.0, 194.0, 210.0], [342.0, 170.0, 407.0, 234.0]]",,-0.10234375,0.46875
bp_0_43_1,"wait, black panther! this map is authentic! the samurai city is not a myth!",[],"[[7.0, 8.0, 233.0, 81.0], [283.0, 25.0, 429.0, 180.0]]",[],"[[109.0, 72.0, 194.0, 210.0], [342.0, 170.0, 407.0, 234.0]]",,0.28645833333333337,0.5916666666666667
bp_0_45_1,"and if you intend to include me in your plans, i'd advise you to forget it!",[],"[[4.0, 6.0, 263.0, 113.0], [281.0, 7.0, 460.0, 150.0]]",[],"[[106.0, 52.0, 174.0, 127.0], [269.0, 67.0, 339.0, 140.0]]",ORDER,0.0,0.0
bp_0_45_1,"as a leader of your people you should learn more about the uses of power, t'challa!",[],"[[4.0, 6.0, 263.0, 113.0], [281.0, 7.0, 460.0, 150.0]]",[],"[[106.0, 52.0, 174.0, 127.0], [269.0, 67.0, 339.0, 140.0]]",INFORM,0.625,0.5
bp_0_45_3,it's real enough! this samurai's body will soon join the other oddities that grace my collection!,[],"[[20.0, 8.0, 261.0, 101.0], [311.0, 8.0, 425.0, 71.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,-0.078125,0.5625
bp_0_45_3,cold blooped female!!,[],"[[20.0, 8.0, 261.0, 101.0], [311.0, 8.0, 425.0, 71.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,-0.3,0.5833333333333334
bp_0_45_4,it's your weird band of collectors who should be kept as curiousities in these tanks! you're no longer human!,[],"[[16.0, 6.0, 269.0, 115.0], [293.0, 6.0, 451.0, 137.0]]",[],"[[106.0, 169.0, 233.0, 312.0], [249.0, 119.0, 371.0, 220.0]]",,-0.3125,0.55
bp_0_45_4,"oh, we're human, all right! none of us look forward to eventual death!",[],"[[16.0, 6.0, 269.0, 115.0], [293.0, 6.0, 451.0, 137.0]]",[],"[[106.0, 169.0, 233.0, 312.0], [249.0, 119.0, 371.0, 220.0]]",,0.2232142857142857,0.31785714285714284
bp_0_46_2,i can do that --with one such as you!,[],"[[4.0, 3.0, 173.0, 74.0], [222.0, 6.0, 421.0, 83.0]]",[],"[[46.0, 87.0, 220.0, 456.0], [189.0, 86.0, 453.0, 452.0]]",INFORM,0.0,0.5
bp_0_46_2,"can you??can you really give, instead of take!?",[],"[[4.0, 3.0, 173.0, 74.0], [222.0, 6.0, 421.0, 83.0]]",[],"[[46.0, 87.0, 220.0, 456.0], [189.0, 86.0, 453.0, 452.0]]",,0.25,0.2
bp_0_48_0,"i speak of a first strike, panther! i speak of a nuclear attack which will your peace lovers off the world map!","[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.390625,0.3333333333333333
bp_0_48_0,y-you would dare resort to this!?,"[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",YES-NO_QUESTION,0.0,0.0
bp_0_48_0,"take it from abner little, young fellow-- zanda will stop at nothing to get what she wants","[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.037500000000000006,0.3333333333333333
bp_0_48_1,"this is the true meaning of power! as ruler of an oil-rich emirate, i have the means to enforce my every wish!",[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",,0.546875,0.65
bp_0_48_1,do my bidding--,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",ORDER,0.0,0.0
bp_0_48_1,--or the wakandas cease to exist!!,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_0_48_1,my people ... held hostage -- by a group of mad collectors! a strange destiny indeed!,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",,-0.421875,0.575
bp_0_48_2,"and you, mister little?! most noble friend and companion... you knew about this!!?",[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",,0.4010416666666667,0.6333333333333333
bp_0_48_2,"do it, panther! not because you have no choice.. do it because men say it can't be done!",[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",,0.0,0.0
bp_0_48_2,you and i shall seek and find the water of immortality!!,[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",NOT_CLASSIFIABLE,0.0,0.0
bp_0_49_4,"but as long as we're commited, let us make the most of this bold venture!",[],"[[7.0, 8.0, 221.0, 106.0], [264.0, 6.0, 444.0, 100.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.2888888888888889,0.5222222222222223
bp_0_49_4,huh! a flight to nowhere -- a land of old stones and bones!,[],"[[7.0, 8.0, 221.0, 106.0], [264.0, 6.0, 444.0, 100.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.125,0.2
bp_0_4_0,i -- i think he intends to snatch this copter out of the air!!,['the pursuer closes rapidly with his prey! huge doors open in the mouth of the mystery plane...'],"[[243.0, 516.0, 471.0, 640.0]]","[[3.0, 5.0, 266.0, 108.0]]","[[547.0, 498.0, 694.0, 631.0]]",INFORM,0.0,0.0
bp_0_50_3,wh-what's happening!? this craft has suddenly become as hot as a furnace!,[],"[[4.0, 6.0, 197.0, 148.0], [222.0, 3.0, 331.0, 102.0], [371.0, 18.0, 449.0, 85.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.15625,0.675
bp_0_50_3,look trough the window!!,[],"[[4.0, 6.0, 197.0, 148.0], [222.0, 3.0, 331.0, 102.0], [371.0, 18.0, 449.0, 85.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.0,0.0
bp_0_50_3,we're on fire!!,[],"[[4.0, 6.0, 197.0, 148.0], [222.0, 3.0, 331.0, 102.0], [371.0, 18.0, 449.0, 85.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,0.0,0.0
bp_0_51_0,"see here, collector! i'm cold and wet and miserable--and scarcely in the mood for further conversation!",[],"[[14.0, 8.0, 185.0, 168.0], [264.0, 9.0, 452.0, 66.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [207.0, 101.0, 379.0, 267.0]]",,-0.2333333333333333,0.6333333333333333
bp_0_51_0,ulp!! y-you dont't--understand--!,[],"[[14.0, 8.0, 185.0, 168.0], [264.0, 9.0, 452.0, 66.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [207.0, 101.0, 379.0, 267.0]]",,0.0,0.0
bp_0_52_2,don't you see?!,[],"[[4.0, 3.0, 92.0, 77.0], [100.0, 19.0, 215.0, 91.0], [104.0, 94.0, 211.0, 194.0], [255.0, 6.0, 448.0, 81.0]]",[],"[[3.0, 94.0, 97.0, 270.0], [3.0, 95.0, 95.0, 268.0], [3.0, 93.0, 95.0, 268.0], [303.0, 87.0, 454.0, 253.0]]",YES-NO_QUESTION,0.0,0.0
bp_0_52_2,we're not alone!,[],"[[4.0, 3.0, 92.0, 77.0], [100.0, 19.0, 215.0, 91.0], [104.0, 94.0, 211.0, 194.0], [255.0, 6.0, 448.0, 81.0]]",[],"[[3.0, 94.0, 97.0, 270.0], [3.0, 95.0, 95.0, 268.0], [3.0, 93.0, 95.0, 268.0], [303.0, 87.0, 454.0, 253.0]]",INFORM,0.0,0.0
bp_0_52_2,there are others here!!,[],"[[4.0, 3.0, 92.0, 77.0], [100.0, 19.0, 215.0, 91.0], [104.0, 94.0, 211.0, 194.0], [255.0, 6.0, 448.0, 81.0]]",[],"[[3.0, 94.0, 97.0, 270.0], [3.0, 95.0, 95.0, 268.0], [3.0, 93.0, 95.0, 268.0], [303.0, 87.0, 454.0, 253.0]]",INFORM,0.0,0.0
bp_0_52_2,by the great panther totem!!,[],"[[4.0, 3.0, 92.0, 77.0], [100.0, 19.0, 215.0, 91.0], [104.0, 94.0, 211.0, 194.0], [255.0, 6.0, 448.0, 81.0]]",[],"[[3.0, 94.0, 97.0, 270.0], [3.0, 95.0, 95.0, 268.0], [3.0, 93.0, 95.0, 268.0], [303.0, 87.0, 454.0, 253.0]]",INFORM,1.0,0.75
bp_0_54_0,uughh!i-i'm free -!,[],"[[747.0, 7.0, 858.0, 77.0], [764.0, 335.0, 938.0, 426.0]]",[],"[[862.0, 213.0, 936.0, 287.0], [862.0, 213.0, 935.0, 283.0]]",,0.5,0.8
bp_0_54_0,"that took every ounce of my strength!but, it worked!",[],"[[747.0, 7.0, 858.0, 77.0], [764.0, 335.0, 938.0, 426.0]]",[],"[[862.0, 213.0, 936.0, 287.0], [862.0, 213.0, 935.0, 283.0]]",,0.0,0.0
bp_0_54_3,my head!! he'll twist it completely off my shoulders----if i don't use it-- now!!,[],"[[37.0, 9.0, 451.0, 92.0]]",[],"[[163.0, 105.0, 407.0, 252.0]]",,0.15625,0.4
bp_0_55_3,he's stopped in his tracks -- but he won't go down!,[],"[[127.0, 6.0, 319.0, 82.0], [327.0, 8.0, 458.0, 153.0]]",[],"[[102.0, 65.0, 172.0, 142.0], [302.0, 195.0, 409.0, 329.0]]",INFORM,-0.19444444444444445,0.2888888888888889
bp_0_55_3,a few more shots will tell the tale! he must have a vital spot!,[],"[[127.0, 6.0, 319.0, 82.0], [327.0, 8.0, 458.0, 153.0]]",[],"[[102.0, 65.0, 172.0, 142.0], [302.0, 195.0, 409.0, 329.0]]",,0.18333333333333335,0.3333333333333333
bp_0_55_5,you've only aroused him to full fury! he'll crush us like mice!,[],"[[123.0, 5.0, 284.0, 109.0], [307.0, 5.0, 452.0, 123.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [210.0, 146.0, 267.0, 213.0]]",,0.21562499999999998,0.7166666666666668
bp_0_55_5,he'll finish us at any rate-- if we don't find a way to get him first!,[],"[[123.0, 5.0, 284.0, 109.0], [307.0, 5.0, 452.0, 123.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [210.0, 146.0, 267.0, 213.0]]",,0.3125,0.3333333333333333
bp_0_56_4,"you've got it, mister little, the ball is yours!",[],"[[303.0, 73.0, 457.0, 158.0], [367.0, 162.0, 463.0, 242.0]]",[],"[[228.0, 97.0, 265.0, 155.0], [395.0, 241.0, 425.0, 259.0]]",INFORM,-0.234375,0.5
bp_0_56_4,"i-it's mad,but i'll do it!",[],"[[303.0, 73.0, 457.0, 158.0], [367.0, 162.0, 463.0, 242.0]]",[],"[[228.0, 97.0, 265.0, 155.0], [395.0, 241.0, 425.0, 259.0]]",,0.0,0.0
bp_0_57_1,"we've done it, mister little! you can come out now!",[],"[[4.0, 2.0, 180.0, 97.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]",,-0.29296875,0.5
bp_0_57_3,the gateway to the hidden samurai city can't be far!our lives depend on finding it!,[],"[[5.0, 8.0, 178.0, 133.0], [21.0, 165.0, 157.0, 239.0], [263.0, 5.0, 420.0, 71.0]]",[],"[[3.0, 335.0, 139.0, 466.0], [3.0, 337.0, 138.0, 452.0], [195.0, 111.0, 462.0, 421.0]]",,-0.20833333333333331,0.3333333333333333
bp_0_57_3,if only the map hadn't been lost that--,[],"[[5.0, 8.0, 178.0, 133.0], [21.0, 165.0, 157.0, 239.0], [263.0, 5.0, 420.0, 71.0]]",[],"[[3.0, 335.0, 139.0, 466.0], [3.0, 337.0, 138.0, 452.0], [195.0, 111.0, 462.0, 421.0]]",NOT_CLASSIFIABLE,0.0,1.0
bp_0_57_3,hold it--! we may have a guide!,[],"[[5.0, 8.0, 178.0, 133.0], [21.0, 165.0, 157.0, 239.0], [263.0, 5.0, 420.0, 71.0]]",[],"[[3.0, 335.0, 139.0, 466.0], [3.0, 337.0, 138.0, 452.0], [195.0, 111.0, 462.0, 421.0]]",,0.0,0.0
bp_0_59_1,yes! we know! we also know that the samurai code forbids the slaying of unarmed opponents!,[],"[[3.0, 3.0, 198.0, 181.0], [216.0, 62.0, 321.0, 245.0]]",[],"[[86.0, 229.0, 141.0, 305.0], [334.0, 137.0, 464.0, 348.0]]",,0.0,0.0
bp_0_59_1,"that is so, fat little fly! but destiny has changed its meaning!",[],"[[3.0, 3.0, 198.0, 181.0], [216.0, 62.0, 321.0, 245.0]]",[],"[[86.0, 229.0, 141.0, 305.0], [334.0, 137.0, 464.0, 348.0]]",,0.40625,0.7
bp_0_59_4,that is--if you're truly what you claim to be! the ronin samurai are known to have died centuries ago!,[],"[[8.0, 9.0, 314.0, 137.0], [314.0, 9.0, 452.0, 237.0]]",[],"[[96.0, 63.0, 155.0, 132.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0
bp_0_59_4,your tongue is as oily as your purpose here! you know that we have survived the centuries!,[],"[[8.0, 9.0, 314.0, 137.0], [314.0, 9.0, 452.0, 237.0]]",[],"[[96.0, 63.0, 155.0, 132.0], [-1.0, -1.0, -1.0, -1.0]]",,0.0,0.0
bp_0_5_2,he's been blown to bits!! the blast almost took us with him! I'm surprised that your copter still has all its rivets!!,[],"[[58.0, 4.0, 418.0, 86.0], [252.0, 99.0, 458.0, 215.0]]",[],"[[4.0, 95.0, 244.0, 418.0], [191.0, 358.0, 307.0, 456.0]]",,0.15625,0.9
bp_0_5_2,"it's a sturdy craft, i assure you! abner little's equipment is unequalled for quality!",[],"[[58.0, 4.0, 418.0, 86.0], [252.0, 99.0, 458.0, 215.0]]",[],"[[4.0, 95.0, 244.0, 418.0], [191.0, 358.0, 307.0, 456.0]]",,-0.234375,0.5
bp_0_60_3,i admit that your strategy of distracting him with conversation was well planned!,[],"[[0.0, 2.0, 240.0, 119.0], [240.0, 1.0, 420.0, 100.0], [1.0, 120.0, 215.0, 253.0]]",[],"[[81.0, 245.0, 152.0, 316.0], [237.0, 123.0, 361.0, 327.0], [82.0, 245.0, 150.0, 314.0]]",INFORM,0.0,0.0
bp_0_60_3,who would criticize such flawless timing?,[],"[[0.0, 2.0, 240.0, 119.0], [240.0, 1.0, 420.0, 100.0], [1.0, 120.0, 215.0, 253.0]]",[],"[[81.0, 245.0, 152.0, 316.0], [237.0, 123.0, 361.0, 327.0], [82.0, 245.0, 150.0, 314.0]]",WHY_QUESTION,0.5,0.75
bp_0_60_3,--but clumsily carried out! i trust that you realise the value of my sterling assistance!,[],"[[0.0, 2.0, 240.0, 119.0], [240.0, 1.0, 420.0, 100.0], [1.0, 120.0, 215.0, 253.0]]",[],"[[81.0, 245.0, 152.0, 316.0], [237.0, 123.0, 361.0, 327.0], [82.0, 245.0, 150.0, 314.0]]",INFORM,-0.46875,0.4
bp_0_61_1,"i am t'challa, ruler of the wakandas!",[],"[[8.0, 0.0, 293.0, 47.0], [116.0, 49.0, 267.0, 156.0], [110.0, 161.0, 267.0, 295.0], [297.0, 3.0, 447.0, 78.0], [320.0, 73.0, 427.0, 132.0]]",[],"[[2.0, 49.0, 105.0, 277.0], [3.0, 49.0, 104.0, 273.0], [3.0, 49.0, 102.0, 273.0], [273.0, 139.0, 446.0, 316.0], [274.0, 137.0, 444.0, 314.0]]",INFORM,0.0,0.0
