img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes,tag,sentiment,subjectivity,emotion
bp_0_37_2,"well, i made no such promise! i claim them as mine!",[],"[[4.0, 5.0, 191.0, 123.0], [200.0, 8.0, 403.0, 82.0]]",[],"[[14.0, 131.0, 148.0, 283.0], [290.0, 61.0, 403.0, 171.0]]",,0.0,0.5,"{""anger"": 0.6329, ""surprise"": 0.1549, ""disgust"": 0.0875, ""sadness"": 0.0561, ""neutral"": 0.0398, ""joy"": 0.0149, ""fear"": 0.0138}"
bp_0_38_0,there! it can be nothing more than the chariot itself! if we can make it work...!,"['with no choice but to blindly seek escape, the black panther obeys mister little and finds the chamber...']","[[4.0, 71.0, 176.0, 192.0], [229.0, 63.0, 444.0, 124.0]]","[[3.0, 3.0, 512.0, 58.0]]","[[50.0, 245.0, 95.0, 291.0], [168.0, 119.0, 215.0, 149.0]]",,0.78125,0.5,"{""surprise"": 0.5883, ""joy"": 0.1451, ""anger"": 0.1419, ""neutral"": 0.0748, ""sadness"": 0.0233, ""disgust"": 0.0189, ""fear"": 0.0077}"
bp_0_38_0,why not! everything works only too well in this tomb!,"['with no choice but to blindly seek escape, the black panther obeys mister little and finds the chamber...']","[[4.0, 71.0, 176.0, 192.0], [229.0, 63.0, 444.0, 124.0]]","[[3.0, 3.0, 512.0, 58.0]]","[[50.0, 245.0, 95.0, 291.0], [168.0, 119.0, 215.0, 149.0]]",,0.0,1.0,"{""neutral"": 0.6431, ""surprise"": 0.2517, ""anger"": 0.0405, ""joy"": 0.0313, ""sadness"": 0.02, ""disgust"": 0.0071, ""fear"": 0.0063}"
bp_0_38_1,"don't crowd me, mister little! i don't know what this thing can do!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",,-0.29296875,0.5,"{""surprise"": 0.3518, ""anger"": 0.3043, ""fear"": 0.1298, ""disgust"": 0.0995, ""sadness"": 0.0671, ""neutral"": 0.0251, ""joy"": 0.0224}"
bp_0_38_1,"if i push the wrong button, i could possibly blow us and this wagon to kingdom come!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",INFORM,-0.25,0.95,"{""anger"": 0.5756, ""fear"": 0.3376, ""surprise"": 0.0369, ""sadness"": 0.0246, ""disgust"": 0.009, ""joy"": 0.0088, ""neutral"": 0.0074}"
bp_0_38_1,"however, time is short! here we go!!",[],"[[5.0, 5.0, 148.0, 139.0], [183.0, 7.0, 424.0, 101.0], [311.0, 116.0, 431.0, 257.0]]",[],"[[34.0, 107.0, 309.0, 432.0], [37.0, 111.0, 308.0, 431.0], [37.0, 111.0, 308.0, 431.0]]",,0.0,0.3,"{""joy"": 0.4299, ""surprise"": 0.3093, ""neutral"": 0.1946, ""anger"": 0.0376, ""sadness"": 0.0183, ""fear"": 0.0071, ""disgust"": 0.0032}"
bp_0_38_3,the ancient builders were too proud to leave an inoperable object behind them! this thing is ready to run! i can sense it!,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",,0.2041666666666667,0.7333333333333334,"{""surprise"": 0.4993, ""anger"": 0.157, ""neutral"": 0.1518, ""joy"": 0.1503, ""disgust"": 0.0279, ""fear"": 0.0073, ""sadness"": 0.0064}"
bp_0_38_3,there are just two hand bars with a button on each...,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",INFORM,0.0,0.0,"{""neutral"": 0.8786, ""surprise"": 0.0965, ""sadness"": 0.0094, ""joy"": 0.0053, ""anger"": 0.0047, ""disgust"": 0.0044, ""fear"": 0.0011}"
bp_0_38_3,push one of the buttons!,[],"[[11.0, 3.0, 222.0, 131.0], [259.0, 5.0, 424.0, 95.0], [313.0, 101.0, 424.0, 162.0]]",[],"[[24.0, 168.0, 108.0, 274.0], [212.0, 133.0, 293.0, 244.0], [348.0, 170.0, 421.0, 269.0]]",ORDER,0.0,0.0,"{""anger"": 0.4418, ""neutral"": 0.2527, ""surprise"": 0.2309, ""joy"": 0.0414, ""fear"": 0.0143, ""sadness"": 0.0098, ""disgust"": 0.009}"
bp_0_39_0,i pay my army of servitors well! they are always on hand when they're needed!,[],"[[10.0, 0.0, 296.0, 81.0], [200.0, 90.0, 415.0, 207.0]]",[],"[[19.0, 55.0, 111.0, 156.0], [193.0, 267.0, 387.0, 430.0]]",,0.0,0.0,"{""joy"": 0.9667, ""surprise"": 0.0142, ""neutral"": 0.0106, ""anger"": 0.0043, ""sadness"": 0.003, ""disgust"": 0.0006, ""fear"": 0.0004}"
bp_0_39_0,you-you scheming female! you intended to hijack whatever we found in the burial chamber!,[],"[[10.0, 0.0, 296.0, 81.0], [200.0, 90.0, 415.0, 207.0]]",[],"[[19.0, 55.0, 111.0, 156.0], [193.0, 267.0, 387.0, 430.0]]",,0.0,0.16666666666666666,"{""anger"": 0.8232, ""disgust"": 0.0989, ""surprise"": 0.0282, ""fear"": 0.0182, ""neutral"": 0.0127, ""joy"": 0.0117, ""sadness"": 0.0071}"
bp_0_3_3,"but you must see this through, my friend! i don't intend to keep the brass frog. it must be returned to its original resting place--king solomon's burial chamber!!",[],"[[12.0, 9.0, 311.0, 131.0], [275.0, 246.0, 457.0, 366.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.5859375,0.75,"{""anger"": 0.2655, ""sadness"": 0.2444, ""disgust"": 0.1548, ""surprise"": 0.1234, ""neutral"": 0.0866, ""fear"": 0.0849, ""joy"": 0.0403}"
bp_0_3_3,"w-what!? you've gone crazy, mister little! an army of fools has died following that fairy tale!!",[],"[[12.0, 9.0, 311.0, 131.0], [275.0, 246.0, 457.0, 366.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.278125,0.5,"{""surprise"": 0.8359, ""anger"": 0.0648, ""sadness"": 0.0357, ""disgust"": 0.023, ""fear"": 0.0184, ""neutral"": 0.0129, ""joy"": 0.0094}"
bp_0_3_4,ah i feel better already! now for a brisk walk to calm my jangled nerves!,[],"[[16.0, 35.0, 328.0, 160.0]]",[],"[[187.0, 233.0, 254.0, 295.0]]",,0.5,0.625,"{""joy"": 0.9914, ""sadness"": 0.0026, ""neutral"": 0.0025, ""surprise"": 0.0019, ""anger"": 0.0009, ""disgust"": 0.0005, ""fear"": 0.0002}"
bp_0_40_0,is something wrong with the chariot?,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",YES-NO_QUESTION,-0.5,0.9,"{""neutral"": 0.4082, ""surprise"": 0.2514, ""anger"": 0.111, ""sadness"": 0.1029, ""fear"": 0.078, ""disgust"": 0.0463, ""joy"": 0.0022}"
bp_0_40_0,yes...what's all this pushing and shoving about? have you gone mad!?,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",,-0.78125,1.0,"{""anger"": 0.4656, ""surprise"": 0.3528, ""disgust"": 0.06, ""sadness"": 0.0473, ""fear"": 0.0368, ""neutral"": 0.0297, ""joy"": 0.0079}"
bp_0_40_0,this old tub is making engine noises i don't like! now follow the princess! there's not much time!,[],"[[283.0, 12.0, 465.0, 94.0], [520.0, 30.0, 703.0, 152.0], [716.0, 10.0, 881.0, 179.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [425.0, 104.0, 517.0, 205.0], [673.0, 265.0, 780.0, 353.0]]",,0.015625,0.2,"{""sadness"": 0.5389, ""surprise"": 0.2698, ""neutral"": 0.0796, ""anger"": 0.045, ""joy"": 0.0363, ""disgust"": 0.0249, ""fear"": 0.0056}"
bp_0_40_3,this is some kinda trick!,[],"[[4.0, 19.0, 90.0, 125.0], [140.0, 4.0, 328.0, 81.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [186.0, 96.0, 245.0, 174.0]]",FEEDBACK,0.0,0.0,"{""joy"": 0.4853, ""surprise"": 0.2628, ""neutral"": 0.1675, ""anger"": 0.0548, ""disgust"": 0.0183, ""sadness"": 0.0069, ""fear"": 0.0045}"
bp_0_40_3,if what i suspect is true... this may be my last one!,[],"[[4.0, 19.0, 90.0, 125.0], [140.0, 4.0, 328.0, 81.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [186.0, 96.0, 245.0, 174.0]]",INFORM,0.175,0.35833333333333334,"{""surprise"": 0.7799, ""neutral"": 0.1834, ""joy"": 0.0115, ""sadness"": 0.0093, ""anger"": 0.0081, ""fear"": 0.0062, ""disgust"": 0.0016}"
bp_0_41_0,"i've had a fantastic time in your company, mister little, but i think it's time that i moved on to other pursuits.","['days later, at the royal palace in the exotic capital of narobia...']","[[397.0, 7.0, 642.0, 100.0], [684.0, 7.0, 864.0, 93.0]]","[[8.0, 4.0, 215.0, 79.0]]","[[229.0, 0.0, 359.0, 51.0], [581.0, 134.0, 640.0, 199.0]]",INFORM,0.029166666666666674,0.5916666666666667,"{""joy"": 0.9509, ""sadness"": 0.0428, ""surprise"": 0.0021, ""neutral"": 0.0018, ""anger"": 0.0011, ""fear"": 0.0008, ""disgust"": 0.0005}"
bp_0_41_0,does princess zanda know that you're checking out of these plush diggings?,"['days later, at the royal palace in the exotic capital of narobia...']","[[397.0, 7.0, 642.0, 100.0], [684.0, 7.0, 864.0, 93.0]]","[[8.0, 4.0, 215.0, 79.0]]","[[229.0, 0.0, 359.0, 51.0], [581.0, 134.0, 640.0, 199.0]]",YES-NO_QUESTION,0.0,0.0,"{""neutral"": 0.7154, ""surprise"": 0.2414, ""sadness"": 0.0124, ""joy"": 0.0108, ""disgust"": 0.0096, ""anger"": 0.0071, ""fear"": 0.0033}"
bp_0_42_0,"hundreds of years ago, his clan was driven into exile to an area so remote it was not discovered until this day! the capture of the samurai by one of my raiding parties revealed what the collectors have always suspected!",[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",,-0.15625,0.2,"{""surprise"": 0.4858, ""anger"": 0.2292, ""fear"": 0.121, ""neutral"": 0.1066, ""sadness"": 0.0264, ""disgust"": 0.0228, ""joy"": 0.0082}"
bp_0_42_0,"the collectors, eh? stop right there! i'll have no part in your schemes!",[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",,0.4464285714285714,0.5357142857142857,"{""anger"": 0.918, ""disgust"": 0.0245, ""neutral"": 0.0168, ""fear"": 0.0133, ""sadness"": 0.0116, ""surprise"": 0.0111, ""joy"": 0.0048}"
bp_0_42_0,silence!,[],"[[12.0, 7.0, 277.0, 176.0], [303.0, 11.0, 431.0, 145.0], [319.0, 183.0, 429.0, 212.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [116.0, 177.0, 217.0, 311.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.0,0.0,"{""anger"": 0.858, ""disgust"": 0.0882, ""fear"": 0.0196, ""neutral"": 0.0185, ""sadness"": 0.0078, ""surprise"": 0.0057, ""joy"": 0.0024}"
bp_0_42_3,i'm not in the mood to listen to anything... except the word goodbye!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.0,0.0,"{""sadness"": 0.9289, ""joy"": 0.026, ""anger"": 0.0168, ""surprise"": 0.0148, ""neutral"": 0.0082, ""disgust"": 0.0029, ""fear"": 0.0022}"
bp_0_42_3,i've had all i can take of this place!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",INFORM,0.0,0.0,"{""joy"": 0.7128, ""surprise"": 0.2136, ""neutral"": 0.0363, ""anger"": 0.0234, ""sadness"": 0.0091, ""disgust"": 0.0033, ""fear"": 0.0015}"
bp_0_42_3,"not yet, panther! we didn't test you without reason! you will stay and listen to us!",[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.0,0.0,"{""anger"": 0.3899, ""neutral"": 0.2538, ""joy"": 0.1419, ""surprise"": 0.1348, ""sadness"": 0.0372, ""disgust"": 0.0224, ""fear"": 0.0201}"
bp_0_42_3,that was a real samurai you fought! his kind still exists!,[],"[[1.0, 3.0, 186.0, 104.0], [17.0, 111.0, 182.0, 187.0], [199.0, 4.0, 423.0, 86.0], [255.0, 87.0, 421.0, 177.0]]",[],"[[3.0, 192.0, 103.0, 400.0], [3.0, 193.0, 100.0, 398.0], [194.0, 183.0, 273.0, 291.0], [335.0, 210.0, 421.0, 303.0]]",,0.5,0.6000000000000001,"{""surprise"": 0.8499, ""neutral"": 0.0567, ""anger"": 0.049, ""disgust"": 0.0182, ""joy"": 0.0131, ""sadness"": 0.011, ""fear"": 0.002}"
bp_0_43_1,"very well... i shall leave you to your silly old map! goodbye, mister little!",[],"[[7.0, 8.0, 233.0, 81.0], [283.0, 25.0, 429.0, 180.0]]",[],"[[109.0, 72.0, 194.0, 210.0], [342.0, 170.0, 407.0, 234.0]]",,-0.10234375,0.46875,"{""joy"": 0.7971, ""neutral"": 0.0794, ""sadness"": 0.0633, ""surprise"": 0.0493, ""anger"": 0.0069, ""disgust"": 0.0026, ""fear"": 0.0014}"
bp_0_43_1,"wait, black panther! this map is authentic! the samurai city is not a myth!",[],"[[7.0, 8.0, 233.0, 81.0], [283.0, 25.0, 429.0, 180.0]]",[],"[[109.0, 72.0, 194.0, 210.0], [342.0, 170.0, 407.0, 234.0]]",,0.28645833333333337,0.5916666666666667,"{""surprise"": 0.4283, ""neutral"": 0.4004, ""anger"": 0.0909, ""fear"": 0.0258, ""disgust"": 0.0253, ""sadness"": 0.0184, ""joy"": 0.0109}"
bp_0_45_1,"and if you intend to include me in your plans, i'd advise you to forget it!",[],"[[4.0, 6.0, 263.0, 113.0], [281.0, 7.0, 460.0, 150.0]]",[],"[[106.0, 52.0, 174.0, 127.0], [269.0, 67.0, 339.0, 140.0]]",ORDER,0.0,0.0,"{""anger"": 0.3623, ""sadness"": 0.2092, ""neutral"": 0.1783, ""surprise"": 0.1518, ""fear"": 0.0417, ""disgust"": 0.0417, ""joy"": 0.015}"
bp_0_45_1,"as a leader of your people you should learn more about the uses of power, t'challa!",[],"[[4.0, 6.0, 263.0, 113.0], [281.0, 7.0, 460.0, 150.0]]",[],"[[106.0, 52.0, 174.0, 127.0], [269.0, 67.0, 339.0, 140.0]]",INFORM,0.625,0.5,"{""neutral"": 0.7037, ""anger"": 0.1377, ""fear"": 0.0531, ""disgust"": 0.0526, ""surprise"": 0.0254, ""joy"": 0.0221, ""sadness"": 0.0054}"
bp_0_45_3,it's real enough! this samurai's body will soon join the other oddities that grace my collection!,[],"[[20.0, 8.0, 261.0, 101.0], [311.0, 8.0, 425.0, 71.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",INFORM,-0.078125,0.5625,"{""surprise"": 0.6327, ""joy"": 0.1799, ""neutral"": 0.1436, ""anger"": 0.0275, ""sadness"": 0.0077, ""disgust"": 0.0056, ""fear"": 0.003}"
bp_0_45_3,cold blooped female!!,[],"[[20.0, 8.0, 261.0, 101.0], [311.0, 8.0, 425.0, 71.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",NOT_CLASSIFIABLE,-0.3,0.5833333333333334,"{""anger"": 0.6986, ""neutral"": 0.0918, ""disgust"": 0.0881, ""surprise"": 0.062, ""sadness"": 0.0332, ""fear"": 0.0141, ""joy"": 0.0122}"
bp_0_45_4,it's your weird band of collectors who should be kept as curiousities in these tanks! you're no longer human!,[],"[[16.0, 6.0, 269.0, 115.0], [293.0, 6.0, 451.0, 137.0]]",[],"[[106.0, 169.0, 233.0, 312.0], [249.0, 119.0, 371.0, 220.0]]",,-0.3125,0.55,"{""disgust"": 0.6923, ""surprise"": 0.1937, ""neutral"": 0.0643, ""anger"": 0.0235, ""fear"": 0.0149, ""joy"": 0.0062, ""sadness"": 0.0049}"
bp_0_45_4,"oh, we're human, all right! none of us look forward to eventual death!",[],"[[16.0, 6.0, 269.0, 115.0], [293.0, 6.0, 451.0, 137.0]]",[],"[[106.0, 169.0, 233.0, 312.0], [249.0, 119.0, 371.0, 220.0]]",,0.2232142857142857,0.31785714285714284,"{""anger"": 0.3507, ""joy"": 0.2161, ""neutral"": 0.1895, ""disgust"": 0.1127, ""surprise"": 0.0587, ""sadness"": 0.0394, ""fear"": 0.0327}"
bp_0_46_2,i can do that --with one such as you!,[],"[[4.0, 3.0, 173.0, 74.0], [222.0, 6.0, 421.0, 83.0]]",[],"[[46.0, 87.0, 220.0, 456.0], [189.0, 86.0, 453.0, 452.0]]",INFORM,0.0,0.5,"{""joy"": 0.921, ""surprise"": 0.0426, ""neutral"": 0.0145, ""sadness"": 0.0108, ""anger"": 0.0091, ""disgust"": 0.0012, ""fear"": 0.0008}"
bp_0_46_2,"can you??can you really give, instead of take!?",[],"[[4.0, 3.0, 173.0, 74.0], [222.0, 6.0, 421.0, 83.0]]",[],"[[46.0, 87.0, 220.0, 456.0], [189.0, 86.0, 453.0, 452.0]]",,0.25,0.2,"{""surprise"": 0.9249, ""anger"": 0.0367, ""neutral"": 0.0139, ""sadness"": 0.0082, ""disgust"": 0.0075, ""fear"": 0.0048, ""joy"": 0.0041}"
bp_0_48_0,"i speak of a first strike, panther! i speak of a nuclear attack which will your peace lovers off the world map!","[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.390625,0.3333333333333333,"{""anger"": 0.4674, ""fear"": 0.3863, ""surprise"": 0.0578, ""joy"": 0.0569, ""sadness"": 0.0196, ""neutral"": 0.0097, ""disgust"": 0.0024}"
bp_0_48_0,y-you would dare resort to this!?,"[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",YES-NO_QUESTION,0.0,0.0,"{""anger"": 0.9174, ""fear"": 0.0331, ""surprise"": 0.0278, ""disgust"": 0.0118, ""joy"": 0.0041, ""sadness"": 0.0032, ""neutral"": 0.0026}"
bp_0_48_0,"take it from abner little, young fellow-- zanda will stop at nothing to get what she wants","[""to t'challa's astonishment, a great missile rises from its silo...""]","[[27.0, 38.0, 267.0, 171.0], [333.0, 47.0, 505.0, 135.0], [552.0, 34.0, 811.0, 141.0]]","[[2.0, 3.0, 753.0, 34.0]]","[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.037500000000000006,0.3333333333333333,"{""anger"": 0.5766, ""neutral"": 0.3587, ""disgust"": 0.0184, ""sadness"": 0.0161, ""fear"": 0.015, ""surprise"": 0.0077, ""joy"": 0.0075}"
bp_0_48_1,"this is the true meaning of power! as ruler of an oil-rich emirate, i have the means to enforce my every wish!",[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",,0.546875,0.65,"{""anger"": 0.627, ""joy"": 0.1126, ""neutral"": 0.1027, ""surprise"": 0.0877, ""disgust"": 0.0504, ""fear"": 0.0118, ""sadness"": 0.0077}"
bp_0_48_1,do my bidding--,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",ORDER,0.0,0.0,"{""neutral"": 0.7247, ""anger"": 0.1638, ""disgust"": 0.0311, ""joy"": 0.0288, ""sadness"": 0.0256, ""fear"": 0.015, ""surprise"": 0.011}"
bp_0_48_1,--or the wakandas cease to exist!!,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""anger"": 0.4096, ""sadness"": 0.2498, ""neutral"": 0.1235, ""surprise"": 0.0783, ""fear"": 0.0638, ""disgust"": 0.0637, ""joy"": 0.0113}"
bp_0_48_1,my people ... held hostage -- by a group of mad collectors! a strange destiny indeed!,[],"[[20.0, 11.0, 299.0, 101.0], [182.0, 110.0, 289.0, 155.0], [169.0, 161.0, 294.0, 239.0], [324.0, 165.0, 465.0, 322.0]]",[],"[[67.0, 187.0, 130.0, 257.0], [67.0, 186.0, 130.0, 256.0], [68.0, 184.0, 129.0, 253.0], [271.0, 392.0, 367.0, 484.0]]",,-0.421875,0.575,"{""surprise"": 0.8247, ""anger"": 0.0739, ""fear"": 0.0343, ""sadness"": 0.0326, ""disgust"": 0.0158, ""neutral"": 0.014, ""joy"": 0.0048}"
bp_0_48_2,"and you, mister little?! most noble friend and companion... you knew about this!!?",[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",,0.4010416666666667,0.6333333333333333,"{""surprise"": 0.8966, ""joy"": 0.0346, ""neutral"": 0.0288, ""anger"": 0.0272, ""disgust"": 0.0045, ""sadness"": 0.0042, ""fear"": 0.0042}"
bp_0_48_2,"do it, panther! not because you have no choice.. do it because men say it can't be done!",[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",,0.0,0.0,"{""anger"": 0.8005, ""fear"": 0.0596, ""neutral"": 0.0395, ""surprise"": 0.037, ""disgust"": 0.0299, ""joy"": 0.017, ""sadness"": 0.0165}"
bp_0_48_2,you and i shall seek and find the water of immortality!!,[],"[[2.0, 2.0, 310.0, 101.0], [232.0, 84.0, 459.0, 223.0], [186.0, 219.0, 305.0, 404.0]]",[],"[[0.0, 89.0, 162.0, 478.0], [285.0, 231.0, 467.0, 513.0], [287.0, 234.0, 461.0, 514.0]]",NOT_CLASSIFIABLE,0.0,0.0,"{""neutral"": 0.4729, ""joy"": 0.3355, ""anger"": 0.0694, ""sadness"": 0.0444, ""fear"": 0.0389, ""surprise"": 0.027, ""disgust"": 0.0119}"
bp_0_49_4,"but as long as we're commited, let us make the most of this bold venture!",[],"[[7.0, 8.0, 221.0, 106.0], [264.0, 6.0, 444.0, 100.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",ORDER,0.2888888888888889,0.5222222222222223,"{""joy"": 0.6202, ""neutral"": 0.1898, ""anger"": 0.1431, ""fear"": 0.0149, ""surprise"": 0.0139, ""sadness"": 0.0101, ""disgust"": 0.008}"
bp_0_49_4,huh! a flight to nowhere -- a land of old stones and bones!,[],"[[7.0, 8.0, 221.0, 106.0], [264.0, 6.0, 444.0, 100.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.125,0.2,"{""surprise"": 0.7601, ""disgust"": 0.0816, ""anger"": 0.0527, ""fear"": 0.0382, ""sadness"": 0.0334, ""neutral"": 0.0277, ""joy"": 0.0064}"
bp_0_4_0,i -- i think he intends to snatch this copter out of the air!!,['the pursuer closes rapidly with his prey! huge doors open in the mouth of the mystery plane...'],"[[243.0, 516.0, 471.0, 640.0]]","[[3.0, 5.0, 266.0, 108.0]]","[[547.0, 498.0, 694.0, 631.0]]",INFORM,0.0,0.0,"{""surprise"": 0.4627, ""anger"": 0.3465, ""fear"": 0.0659, ""sadness"": 0.0584, ""joy"": 0.0418, ""neutral"": 0.0142, ""disgust"": 0.0105}"
bp_0_50_3,wh-what's happening!? this craft has suddenly become as hot as a furnace!,[],"[[4.0, 6.0, 197.0, 148.0], [222.0, 3.0, 331.0, 102.0], [371.0, 18.0, 449.0, 85.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]",,0.15625,0.675,"{""surprise"": 0.9573, ""anger"": 0.0168, ""disgust"": 0.0068, ""fear"": 0.0062, ""neutral"": 0.0051, ""sadness"": 0.0047, ""joy"": 0.003}"
