dialog,narration,img_id,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
"[""i'm glad it turned out right! what are your plans?"", ""i've sunk every cent in this showbcat venture!... the best acts i could hire are waiting right now at skinner's landing!""]",[],1464_7_2,"[[14.0, 15.0, 102.0, 78.0], [90.0, 12.0, 203.0, 125.0]]",[],"[[45.0, 127.0, 61.0, 147.0], [88.0, 123.0, 108.0, 149.0]]"
"[""let's both do it to him, big!""]",[],1465_40_3,"[[83.0, 3.0, 198.0, 67.0]]",[],"[[25.0, 130.0, 162.0, 262.0]]"
"[""if you're not areful, i'm going to change my mind!"", ""good idea! it needs improvement! why not replace it with the mind of a ten-year-old?""]",[],146_20_0,"[[0.0, 33.0, 225.0, 148.0], [231.0, 9.0, 519.0, 164.0]]",[],"[[40.0, 185.0, 143.0, 283.0], [279.0, 162.0, 520.0, 495.0]]"
"[""i guess you were right after all, hoppy! this is fun!"", ""i'm beginning to change my mind!""]",[],1473_24_1,"[[10.0, 21.0, 162.0, 153.0], [148.0, 27.0, 310.0, 128.0]]",[],"[[154.0, 190.0, 166.0, 207.0], [141.0, 185.0, 151.0, 200.0]]"
"[""oh thank you ir knight! emme shake our hand"", ""huh? --er-- outch!!""]",[],1486_44_2,"[[0.0, 18.0, 129.0, 102.0], [135.0, 13.0, 274.0, 83.0]]",[],"[[0.0, 202.0, 61.0, 264.0], [143.0, 90.0, 194.0, 157.0]]"
"[""glad you came, rob! there's been a sudden epidemic of substituted valuable jewelry!"", ""there's only one way to stop it! get me a glass of water!""]",['she lea door opens- in walks hydroman'],1488_58_4,"[[258.0, 4.0, 640.0, 122.0], [218.0, 106.0, 517.0, 233.0]]","[[0.0, 1.0, 303.0, 87.0]]","[[410.0, 238.0, 590.0, 433.0], [127.0, 105.0, 205.0, 205.0]]"
"[""anytime you feel too bad to go fishing, you must be plenty sick!""]",[],148_11_4,"[[8.0, 8.0, 313.0, 104.0]]",[],"[[93.0, 247.0, 120.0, 274.0]]"
"[""i'm free!""]",['giant hands pull aside the imprisoning tentacles---'],1490_48_1,"[[48.0, 113.0, 224.0, 208.0]]","[[1.0, 29.0, 348.0, 99.0]]","[[221.0, 214.0, 237.0, 227.0]]"
"[""we have no time to lose, gentle-men! chief orookee will-attack us within 24 hours, and..."", ""sheriff, you must listen to me--""]","[""at the sheriff's office, mean-while, a meeting of influential ranchers was in progress...""]",1493_30_2,"[[0.0, 113.0, 263.0, 331.0], [263.0, 105.0, 522.0, 225.0]]","[[0.0, 11.0, 500.0, 122.0]]","[[80.0, 336.0, 207.0, 490.0], [274.0, 412.0, 326.0, 491.0]]"
"[""i will find out where this band of apaches hides out! i will disguise myself as an apache. sooner or later this traitor will show up..."", ""then you can see who he is and report back to me! an excellent idea!""]",[],1494_22_4,"[[2.0, 8.0, 245.0, 167.0], [225.0, 4.0, 462.0, 119.0]]",[],"[[11.0, 171.0, 199.0, 457.0], [230.0, 155.0, 376.0, 369.0]]"
"[""this is madness, my brothers... let me speak-""]",[],1497_11_1,"[[24.0, 8.0, 241.0, 85.0]]",[],"[[117.0, 103.0, 169.0, 159.0]]"
"[""this is the east pass! we've got to risk it!"", ""yellow cur at the fort had only guided us, we'd be- look!""]",[],1499_8_5,"[[8.0, 13.0, 156.0, 109.0], [169.0, 0.0, 309.0, 126.0]]",[],"[[58.0, 251.0, 69.0, 272.0], [214.0, 214.0, 235.0, 237.0]]"
"[""silence, woman- no harm will come to you! someone comes this way..."", ""your rifles, white men- and no harm comes to any of you!""]","['inside the circle of we wagons -- a stealthy figure creeps closer and a cry of fear is muffled, as...']",1500_13_4,"[[184.0, 83.0, 304.0, 280.0], [157.0, 483.0, 310.0, 622.0]]","[[0.0, 11.0, 307.0, 99.0]]","[[116.0, 98.0, 181.0, 149.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""crows! run run for your lives!"", ""too late, cheyenne puppies, we have encircled you!""]",[],1502_32_1,"[[22.0, 7.0, 142.0, 115.0], [144.0, 5.0, 376.0, 78.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [139.0, 105.0, 220.0, 180.0]]"
"[""sob... sob sob""]",[],1509_22_2,"[[129.0, 2.0, 278.0, 63.0]]",[],"[[154.0, 79.0, 240.0, 203.0]]"
"[""some of my snaps are worth a lot of trouble!""]",[],150_35_1,"[[26.0, 0.0, 334.0, 131.0]]",[],"[[192.0, 200.0, 237.0, 248.0]]"
"[""this is going to be a wonderful adventure!""]",[],1514_39_7,"[[18.0, 29.0, 352.0, 89.0]]",[],"[[58.0, 125.0, 169.0, 219.0]]"
"[""now to return to earth and wind up this hideous nightmare!""]",[],1518_48_5,"[[131.0, 195.0, 282.0, 325.0]]",[],"[[48.0, 223.0, 90.0, 261.0]]"
"[""the ungrateful wretch - and to think that i paid her in full today! well, we simply must have a cook, \""chickie so pick one up in town tomorrow!"", ""yes, dear!""]",[],153_48_5,"[[0.0, 6.0, 399.0, 253.0], [164.0, 259.0, 383.0, 326.0]]",[],"[[46.0, 312.0, 130.0, 391.0], [235.0, 341.0, 307.0, 412.0]]"
"[""a big bad bandito! i told you boys meant to come along and i wasn't fooling."", ""you must've done some tall riding to catch us ma'm. sit down and grab some grub. we'll need our strength tomorrow.""]",[],1557_19_0,"[[4.0, 0.0, 250.0, 193.0], [286.0, 4.0, 585.0, 221.0]]",[],"[[212.0, 254.0, 301.0, 377.0], [419.0, 219.0, 575.0, 417.0]]"
"[""wow! i got one! look at that line!"", ""must be a whale! whew!""]",['then suddenly:'],1569_7_5,"[[127.0, 21.0, 333.0, 159.0], [1.0, 173.0, 132.0, 286.0]]","[[15.0, 3.0, 168.0, 54.0]]","[[177.0, 191.0, 188.0, 215.0], [85.0, 276.0, 107.0, 295.0]]"
"[""manhattan's famous skyline!- sure is a beaut, eh, laura?"", ""it certainly is, stu- but can you imagine how it must have looked befor all these skyscrapers were built?""]",[],1576_36_1,"[[5.0, 26.0, 202.0, 109.0], [166.0, 25.0, 330.0, 177.0]]",[],"[[6.0, 207.0, 99.0, 330.0], [110.0, 288.0, 230.0, 416.0]]"
"[""wow! this century's giving us a wet welcome!"", ""and this miss is"", ""that does it! where were""]","[""and suddenly it's 1855 somewhere on the mississippi river...""]",1577_23_1,"[[76.0, 78.0, 311.0, 151.0], [17.0, 500.0, 128.0, 553.0], [120.0, 504.0, 309.0, 550.0]]","[[50.0, 17.0, 311.0, 86.0]]","[[195.0, 171.0, 239.0, 233.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""now that we're successful, bergen- how about raising my salary to 75$ a week?"", ""no- i'm afraid you might run off and get married, charlie""]",['the air.........'],1595_45_9,"[[16.0, 29.0, 337.0, 210.0], [334.0, 30.0, 621.0, 229.0]]","[[1.0, 4.0, 624.0, 34.0]]","[[39.0, 275.0, 277.0, 523.0], [295.0, 298.0, 572.0, 594.0]]"
"[""not quite!""]",[],1612_38_4,"[[463.0, 14.0, 701.0, 123.0]]",[],"[[506.0, 275.0, 600.0, 345.0]]"
"[""their fear was too great! he's getting away now!"", ""but sheena-- she is going after it! wait- bantuli- where is he?""]",[],1622_28_4,"[[5.0, 17.0, 233.0, 164.0], [228.0, 15.0, 517.0, 184.0]]",[],"[[165.0, 177.0, 243.0, 252.0], [298.0, 269.0, 359.0, 353.0]]"
"[""the poor fellow dead, ogg, come must get to the bottom of this tawn.""]",[],1631_18_6,"[[81.0, 4.0, 305.0, 129.0]]",[],"[[164.0, 121.0, 207.0, 179.0]]"
"[""this gorge we're in- a perfect trap! you! wake up! listen to me! noise-- give your boys anything that will make a  noise!"", ""my word!"", ""noise! noise! make noise for your very lives!"", ""see! they do not like it! they falter they slink.. they grow afraid!""]",[],1632_32_0,"[[0.0, 0.0, 453.0, 95.0], [264.0, 71.0, 418.0, 117.0], [472.0, 18.0, 723.0, 116.0], [928.0, 155.0, 1120.0, 315.0]]",[],"[[80.0, 167.0, 137.0, 252.0], [201.0, 193.0, 290.0, 258.0], [677.0, 128.0, 754.0, 216.0], [634.0, 459.0, 663.0, 493.0]]"
"[""nay, one of evil! stand! behold now your weapon in the eyes of the wizard!"", ""it's turned to a snake! no! i must get away!""]",[],1635_38_4,"[[0.0, 3.0, 203.0, 186.0], [204.0, 61.0, 376.0, 191.0]]",[],"[[77.0, 231.0, 120.0, 289.0], [199.0, 386.0, 293.0, 486.0]]"
"[""aiee! the ledge collapses- i fall, salu- i fall!""]",['as above...'],1635_6_1,"[[0.0, 23.0, 175.0, 150.0]]","[[0.0, 0.0, 177.0, 26.0]]","[[285.0, 38.0, 309.0, 56.0]]"
"[""you say that my friend lari sits alone and weeps. take me to him, quickly!"", ""ah... by a""]",[],1638_35_0,"[[14.0, 1.0, 387.0, 94.0], [446.0, 2.0, 524.0, 68.0]]",[],"[[36.0, 389.0, 62.0, 420.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""behold, it is the lair of tonta, the aged native called crazy-in-the-head.""]",[],1639_3_0,"[[213.0, 0.0, 508.0, 127.0]]",[],"[[353.0, 234.0, 383.0, 281.0]]"
"[""thats right ben ali.. we have things to talk about!""]",[],1646_48_2,"[[30.0, 4.0, 161.0, 87.0]]",[],"[[142.0, 56.0, 168.0, 79.0]]"
"[""oh, what a stupid error! this is my dad, jim brent. i'm alice we're hunting lions for the tinglin brother's circus we've heard of you""]",[],1656_44_4,"[[89.0, 28.0, 254.0, 133.0]]",[],"[[63.0, 70.0, 83.0, 92.0]]"
"[""look below! n'tomba's machine already seeks to crush another victim! only one chance...""]",[],1658_13_5,"[[35.0, 0.0, 191.0, 81.0]]",[],"[[137.0, 148.0, 142.0, 157.0]]"
"[""the longboka kraal, ann... maga is their chief- a great hunter more than a warrior, but if he has changed his stripes i will smell it soon.. wait here!""]","['ons loo! trains cked... who the raiders- where did hey hide? days ago a mons from his friend, the rict commissioner, started kaanga his mystery l...and now, m the jungle e of a sleeping age he scouted lair of his t suspecty.']",1665_3_1,"[[654.0, 1.0, 1125.0, 134.0]]","[[0.0, 45.0, 244.0, 531.0]]","[[619.0, 127.0, 677.0, 197.0]]"
"[""peace mighty one kalat comes in peace!"", ""an indian! here in africa!""]",[],1670_39_1,"[[164.0, 7.0, 304.0, 133.0], [48.0, 208.0, 162.0, 314.0]]",[],"[[239.0, 179.0, 261.0, 211.0], [174.0, 245.0, 219.0, 296.0]]"
"[""another sock for good measure!""]",[],1671_15_2,"[[41.0, 11.0, 236.0, 90.0]]",[],"[[194.0, 150.0, 252.0, 213.0]]"
"[""hey wait a minute, mom... this is my big day too!"", ""what now?""]",[],1676_11_2,"[[0.0, 16.0, 320.0, 135.0], [327.0, 15.0, 519.0, 101.0]]",[],"[[110.0, 168.0, 231.0, 286.0], [405.0, 140.0, 499.0, 252.0]]"
"[""hey! there goes the signal... three splasiies!""]",[],1688_45_0,"[[176.0, 30.0, 567.0, 108.0]]",[],"[[319.0, 162.0, 395.0, 233.0]]"
"[""i...i bought this ice to chill a case of brew, drake! ...in a tub.. cubes are no good for that... get the idea?"", ""yes jackpot! i think i'm beginning to get it!""]",[],1698_4_6,"[[15.0, 4.0, 250.0, 154.0], [223.0, 10.0, 379.0, 108.0]]",[],"[[189.0, 107.0, 231.0, 147.0], [256.0, 188.0, 315.0, 248.0]]"
"[""this hotspurs is quite a singer!""]",[],1699_4_2,"[[14.0, 10.0, 219.0, 71.0]]",[],"[[156.0, 146.0, 176.0, 163.0]]"
"[""pull a trick knife on me, you would!""]",[],1701_7_2,"[[0.0, 122.0, 254.0, 218.0]]",[],"[[294.0, 166.0, 409.0, 301.0]]"
"[""we can make the swiss border by daylight!"", ""this has been a sad day for france!"", ""dick, what became of phillipe?""]",[],1702_20_0,"[[6.0, 12.0, 114.0, 74.0], [103.0, 13.0, 220.0, 68.0], [134.0, 79.0, 220.0, 149.0]]",[],"[[39.0, 145.0, 74.0, 178.0], [107.0, 123.0, 137.0, 162.0], [155.0, 166.0, 186.0, 194.0]]"
"[""la de da de da/ now let's see, this looks like a good spot!""]",[],1706_23_2,"[[13.0, 1.0, 288.0, 87.0]]",[],"[[57.0, 257.0, 125.0, 339.0]]"
"[""it's hopeless! we can't fight quiquern!"", ""help! quiquern is attacking my mother and father"", ""why don't the u.s. authorities do some - thing -""]","['garu, the alaskan boy, rushes into town for help...']",170_14_7,"[[22.0, 44.0, 221.0, 138.0], [211.0, 58.0, 415.0, 143.0], [248.0, 124.0, 435.0, 244.0]]","[[8.0, 1.0, 460.0, 65.0]]","[[125.0, 257.0, 147.0, 278.0], [235.0, 185.0, 252.0, 209.0], [298.0, 278.0, 319.0, 298.0]]"
"[""yes, and if you want to keep this job you'll recover them!""]",[],170_54_0,"[[17.0, 6.0, 290.0, 152.0]]",[],"[[71.0, 200.0, 292.0, 423.0]]"
"[""whew! getting hot! we must be down very far!"", ""yes, major drake... but it's the only way we can catch him!""]",[],1711_10_4,"[[0.0, 20.0, 194.0, 110.0], [175.0, 23.0, 394.0, 112.0]]",[],"[[119.0, 278.0, 155.0, 316.0], [82.0, 230.0, 113.0, 262.0]]"
"[""there he goes... in to see his precious doctor! stay out here peecolo.. i'm going in, too!""]",[],1721_31_5,"[[10.0, 4.0, 194.0, 114.0]]",[],"[[7.0, 166.0, 73.0, 360.0]]"
"[""wow! a light!""]",[],1721_47_4,"[[8.0, 7.0, 127.0, 64.0]]",[],"[[19.0, 133.0, 89.0, 228.0]]"
"[""a night in the haunted castle will frighten you out of your wits!"", ""perhaps it's because i have no wits, but nothing has frightened me yet!""]",[],1735_24_1,"[[10.0, 14.0, 364.0, 120.0], [253.0, 63.0, 547.0, 158.0]]",[],"[[51.0, 278.0, 193.0, 411.0], [373.0, 161.0, 421.0, 223.0]]"
"[""help!""]",['the thing starts its chrm work of furious destruction!'],1742_37_0,"[[316.0, 54.0, 504.0, 158.0]]","[[0.0, 1.0, 583.0, 55.0]]","[[203.0, 87.0, 284.0, 207.0]]"
"[""good heavens! that hostess looks like nancy! that gives me an idea!""]",['e fireman e airport! m the east!'],1743_45_3,"[[183.0, 9.0, 578.0, 183.0]]","[[0.0, 6.0, 184.0, 102.0]]","[[218.0, 306.0, 275.0, 385.0]]"
"[""help! help!"", ""i was hit b lightn""]",[],1745_8_1,"[[242.0, 528.0, 378.0, 645.0], [400.0, 559.0, 497.0, 708.0]]",[],"[[172.0, 733.0, 208.0, 775.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""ou have the honor of eing the first flying r eel!"", ""eeek!""]",[],1747_14_2,"[[0.0, 33.0, 374.0, 101.0], [108.0, 103.0, 220.0, 161.0]]",[],"[[308.0, 264.0, 359.0, 320.0], [0.0, 160.0, 29.0, 210.0]]"
"[""i'm so glad you're safe, lightning"", ""i guess this is the end of the river pirates, so i'll be getting along""]",[],1749_15_5,"[[13.0, 0.0, 153.0, 75.0], [139.0, 3.0, 455.0, 76.0]]",[],"[[95.0, 87.0, 126.0, 116.0], [179.0, 68.0, 215.0, 104.0]]"
"[""there's the missing passenger liner venusa!"", ""and there is the freighter m-16 that disappeared last month but not a sign of life""]","['the patrolmen find that many other craft, having landed out of curiosity or for repairs, are nailed to the planet by its tremendous magnetism...']",174_38_3,"[[485.0, 4.0, 852.0, 103.0], [908.0, 5.0, 1345.0, 136.0]]","[[36.0, 18.0, 474.0, 192.0]]","[[537.0, 481.0, 585.0, 535.0], [770.0, 495.0, 835.0, 545.0]]"
"[""g-gosh- a whole room full of air raid sirens!""]",[],1755_6_5,"[[355.0, 0.0, 776.0, 100.0]]",[],"[[520.0, 195.0, 616.0, 290.0]]"
"[""whoopeee. but i was scared i'm glad i was just dreaming."", ""there goes that boy again out of bed""]",[],1759_29_8,"[[99.0, 210.0, 219.0, 320.0], [252.0, 197.0, 331.0, 278.0]]",[],"[[61.0, 485.0, 96.0, 530.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""good afternoon, gentlemen!""]","['have it, a pleasure bent cowboy enters at that moment...']",1763_30_4,"[[0.0, 75.0, 269.0, 139.0]]","[[0.0, 0.0, 285.0, 80.0]]","[[117.0, 143.0, 170.0, 190.0]]"
"[""hurry!i can see the dust being kicked up by the injun ponies just over the hill!"", ""what good will this do? we're trapped! listen to those war-whoops!""]",[],1764_25_4,"[[10.0, 12.0, 218.0, 130.0], [219.0, 12.0, 405.0, 121.0]]",[],"[[26.0, 177.0, 39.0, 194.0], [286.0, 264.0, 364.0, 355.0]]"
"[""he's marrying serena. she was his secretary. he feels responsible for the accident."", ""it's no good, is it, roa? you keep thinking about andy hunter.""]",['my date with dr. wentworth that night was an awful flop...'],1777_30_3,"[[5.0, 129.0, 310.0, 299.0], [194.0, 70.0, 562.0, 162.0]]","[[0.0, 5.0, 602.0, 65.0]]","[[114.0, 337.0, 210.0, 456.0], [348.0, 310.0, 475.0, 441.0]]"
"[""we think marvelc""]",[],1781_34_1,"[[531.0, 314.0, 667.0, 432.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
"[""my beloved, together at last."", ""charles darling, but you made such a great sacrifice""]","['hours later, marty and his wife are on their way to switzerland...']",1794_45_2,"[[9.0, 143.0, 239.0, 245.0], [218.0, 105.0, 412.0, 273.0]]","[[3.0, 13.0, 433.0, 99.0]]","[[217.0, 362.0, 281.0, 443.0], [309.0, 383.0, 370.0, 458.0]]"
"[""hey! look out!""]",[],1795_9_4,"[[32.0, 32.0, 185.0, 93.0]]",[],"[[114.0, 135.0, 132.0, 162.0]]"
"[""hey!""]",['and far away in the city as billy batson just finishes his news broadcast...'],1803_29_1,"[[49.0, 259.0, 221.0, 381.0]]","[[58.0, 1.0, 472.0, 70.0]]","[[115.0, 121.0, 162.0, 165.0]]"
"[""captain marvel jr! he needs help.... ohhhh!""]",[],1810_19_1,"[[298.0, 4.0, 478.0, 143.0]]",[],"[[286.0, 155.0, 330.0, 198.0]]"
"[""ptain marvel! the ptunians must have et with an overwhelming defeat! there may not be any left alive!"", ""it's hard to believe there aren't any sur-vivors! if there's any within earshot, a loud enough shout will bring them to us!""]",[],1810_6_3,"[[0.0, 5.0, 226.0, 150.0], [222.0, 1.0, 468.0, 128.0]]",[],"[[89.0, 213.0, 186.0, 318.0], [297.0, 138.0, 443.0, 325.0]]"
"[""golly... not even water will wake them up! the sleep sand must be powerful enough to put them in a dead sleep!""]",[],1811_29_0,"[[24.0, 1.0, 280.0, 136.0]]",[],"[[107.0, 175.0, 138.0, 209.0]]"
"[""yeah, found the crook but i lost three teeth doing it! (groan),""]",[],1811_38_6,"[[0.0, 40.0, 339.0, 163.0]]",[],"[[208.0, 206.0, 259.0, 261.0]]"
"[""eeaaaa!"", ""wow! those ladder rungs are stretching like rubber!""]",['captain marvel jr. also meets a startling scene!'],1813_17_4,"[[15.0, 141.0, 260.0, 282.0], [547.0, 172.0, 963.0, 480.0]]","[[0.0, 0.0, 1011.0, 81.0]]","[[329.0, 191.0, 399.0, 279.0], [524.0, 643.0, 562.0, 690.0]]"
"[""this is frightful! oh, if only the marvel family were here!""]","['soon, dexter is horrified to see helpless victims abducted and dragged back to be put through the time door into an unknown era!']",1816_8_5,"[[116.0, 89.0, 350.0, 188.0]]","[[0.0, 0.0, 350.0, 100.0]]","[[233.0, 254.0, 327.0, 366.0]]"
"[""me, a movie star! i can't believe it! after this i bet all the girls will look at me the way they did at teddy cracken!""]",[],1823_16_6,"[[13.0, 24.0, 329.0, 149.0]]",[],"[[207.0, 205.0, 228.0, 228.0]]"
"[""and look! these purple grapes are amethysts! and these white grapes are diamonds!""]",['the strange jewel trees from the magic seeds have produced a fabulous crop of precious treasure!'],1823_7_0,"[[6.0, 0.0, 329.0, 113.0]]","[[0.0, 348.0, 314.0, 425.0]]","[[126.0, 127.0, 184.0, 189.0]]"
"[""there's aimes- he'll be happy to see\tthis.""]",[],1830_62_1,"[[21.0, 30.0, 289.0, 107.0]]",[],"[[257.0, 174.0, 270.0, 194.0]]"
"[""aren't you located drowns yacht yet shipreck"", ""i just got it doodl, we must get there at once and prevent his destroying the durango.""]","['sapnereck, unaware of the durango disaster, finally locates the position of dr. bronws yacht.']",1835_15_6,"[[9.0, 34.0, 104.0, 139.0], [106.0, 31.0, 223.0, 161.0]]","[[10.0, 270.0, 220.0, 371.0]]","[[33.0, 133.0, 84.0, 180.0], [95.0, 172.0, 139.0, 210.0]]"
"[""unwary allied ship passes us! torpedoes ready, please?"", ""torpedoes ready!"", ""then""]",[],1842_23_2,"[[121.0, 23.0, 604.0, 169.0], [597.0, 10.0, 847.0, 160.0], [0.0, 438.0, 147.0, 517.0]]",[],"[[133.0, 191.0, 188.0, 250.0], [514.0, 276.0, 665.0, 457.0], [-1.0, -1.0, -1.0, -1.0]]"
"[""i thought minute man would stay and protect me! but he ran out and disappered.""]",[],1842_35_6,"[[34.0, 29.0, 357.0, 110.0]]",[],"[[290.0, 139.0, 373.0, 239.0]]"
"[""-you see, i'm a slaver! -but, with this difference, -i sell persons who are well known in the field of scientific research-""]",[],184_20_3,"[[53.0, 0.0, 475.0, 150.0]]",[],"[[315.0, 235.0, 350.0, 276.0]]"
"[""bombs away!""]",['minute man smashes the secret nazi airport with the germans own bombs!'],1850_47_2,"[[439.0, 35.0, 656.0, 113.0]]","[[0.0, 0.0, 670.0, 58.0]]","[[652.0, 162.0, 670.0, 179.0]]"
"[""the gun you will admit is a very clever device adapted from your ...ah ha.. ha civilization.""]",[],1853_14_3,"[[0.0, 7.0, 223.0, 76.0]]",[],"[[51.0, 101.0, 69.0, 120.0]]"
"[""poor kuli kai, i wonder if his broken leg is still bothering him?"", ""oh you mean kuli kai. his broken leg is giving him a lot of trouble""]",['as the jap concentrates on a non existent son radar again reaps his mind.'],1854_8_6,"[[0.0, 32.0, 185.0, 100.0], [129.0, 35.0, 322.0, 88.0]]","[[25.0, 0.0, 322.0, 36.0]]","[[80.0, 92.0, 133.0, 154.0], [205.0, 80.0, 239.0, 121.0]]"
"[""hurry! find it before bullet- man comes again!"", ""ulps! he's here already!""]",[],1859_22_2,"[[1.0, 7.0, 171.0, 123.0], [163.0, 15.0, 305.0, 137.0]]",[],"[[53.0, 209.0, 118.0, 295.0], [209.0, 222.0, 283.0, 290.0]]"
"[""sorry! no time for conversation!""]",[],1862_7_5,"[[23.0, 7.0, 293.0, 89.0]]",[],"[[165.0, 101.0, 224.0, 154.0]]"
"[""it's a great collection isn't it ,lumber jack?"", ""you call zat a great collection? bah! you should see lumber jack's collections!""]",[],1869_9_2,"[[0.0, 0.0, 172.0, 130.0], [150.0, 0.0, 468.0, 145.0]]",[],"[[136.0, 139.0, 173.0, 197.0], [190.0, 140.0, 243.0, 203.0]]"
"[""oo<BACKCHANNEL oh,>my head! now why should anyone oh the phonograph s explains everything.""]",['meanwhile---'],1877_22_5,"[[153.0, 1.0, 521.0, 110.0]]","[[6.0, 2.0, 195.0, 39.0]]","[[106.0, 122.0, 166.0, 190.0]]"
"[""i should hope so! after all the things your parents do for you, i think it's awful to talk about them like that behind their backs! i think parents are wonderful!""]",[],1894_15_2,"[[0.0, 0.0, 563.0, 194.0]]",[],"[[161.0, 203.0, 224.0, 283.0]]"
"[""listen, strong boy- you've been in here for six months now. would you like to get out?"", ""would i? i'm sick of stir!""]","['"" her screams summome aepand al strong boy tried escape ne was captured, after a speeoy tral he was to life inmprisonmentat the north car penitentiary, tais was in 1926...""']",1897_30_2,"[[0.0, 107.0, 230.0, 221.0], [246.0, 104.0, 381.0, 187.0]]","[[0.0, 2.0, 382.0, 103.0]]","[[198.0, 286.0, 240.0, 329.0], [324.0, 259.0, 365.0, 300.0]]"
