img_id,dialog,narration,dialog_bounding_boxes,narration_bounding_boxes,face_bounding_boxes
bp_2_275_0,"['<NOT_CLASSIFIABLE ...dammit...>', '<NOT_CLASSIFIABLE ...freaking maniac...>', '<INFORM i am new to your lands.>', '<INFORM your ways are alien to me-->']",[],"[[212.0, 43.0, 302.0, 66.0], [245.0, 73.0, 326.0, 109.0], [205.0, 191.0, 300.0, 239.0], [259.0, 246.0, 339.0, 293.0]]",[],"[[623.0, 111.0, 738.0, 230.0], [624.0, 111.0, 737.0, 230.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_276_0,['<NOT_CLASSIFIABLE anything-- any-->'],"['--you look so small..', ""you all do.. when you're begging for your life."", ""lucky you're worth more to me alive than dead.""]","[[675.0, 135.0, 793.0, 197.0]]","[[35.0, 29.0, 128.0, 71.0], [53.0, 63.0, 176.0, 127.0], [737.0, 22.0, 876.0, 76.0]]","[[550.0, 4.0, 686.0, 139.0]]"
bp_2_277_0,"['<POLITENESS_FORMULA ...please...>', '<POLITENESS_FORMULA please, man...>']",[],"[[561.0, 94.0, 669.0, 128.0], [626.0, 128.0, 721.0, 170.0]]",[],"[[531.0, 206.0, 572.0, 248.0], [533.0, 203.0, 570.0, 242.0]]"
bp_2_277_4,"[""<NOT_CLASSIFIABLE aw, no, man--> <ORDER don't--!>""]",[],"[[365.0, 188.0, 445.0, 237.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_278_2,"['<INFORM we will have an understanding between us.>', '<ORDER speak of it to no man...>']","['show. time.', 'remember the accent.']","[[369.0, 9.0, 494.0, 55.0], [410.0, 60.0, 501.0, 107.0]]","[[28.0, 23.0, 122.0, 53.0], [63.0, 76.0, 168.0, 118.0]]","[[226.0, 91.0, 347.0, 190.0], [226.0, 91.0, 346.0, 188.0]]"
bp_2_280_1,"['<POLITENESS_FORMULA kevin, dear-- please do something about her...>']","['these people have no lives.', 'they never leave the house.', 'judge judy and springer are their entire world...']","[[422.0, 189.0, 602.0, 241.0]]","[[32.0, 17.0, 149.0, 65.0], [45.0, 81.0, 179.0, 130.0], [589.0, 24.0, 743.0, 84.0]]","[[251.0, 64.0, 280.0, 95.0]]"
bp_2_280_2,"['<NOT_CLASSIFIABLE and..?>', '<WHY_QUESTION and what?>', ""<YES-NO_QUESTION and so you'll pay the light bill, right?> <YES-NO_QUESTION you won't leave your mother and your pregnant girlfriend stranded in the dark, right?>""]","[""take the tv out of this relationship, and it's just murder...""]","[[129.0, 109.0, 212.0, 143.0], [403.0, 22.0, 477.0, 71.0], [392.0, 87.0, 549.0, 240.0]]","[[25.0, 37.0, 176.0, 89.0]]","[[227.0, 22.0, 312.0, 89.0], [-1.0, -1.0, -1.0, -1.0], [227.0, 21.0, 307.0, 83.0]]"
bp_2_280_3,"[""<INFORM it's not good, kevin.>"", '<FEEDBACK yeah-- i know-- the lights-->', ""<FEEDBACK no. gwen.> <INFORM she's very upset. which means i catch all the hell,> <YES-NO_QUESTION understand?>""]",[],"[[120.0, 8.0, 206.0, 69.0], [394.0, 4.0, 509.0, 61.0], [387.0, 104.0, 556.0, 213.0]]",[],"[[217.0, 16.0, 373.0, 153.0], [-1.0, -1.0, -1.0, -1.0], [222.0, 21.0, 367.0, 148.0]]"
bp_2_281_1,['<WHY_QUESTION who are you?>'],"['--ambushed on a routine drug bust.', 'somebody made the call. somebody inside the house.', 'somebody with a badge...']","[[294.0, 190.0, 378.0, 244.0]]","[[29.0, 26.0, 203.0, 71.0], [80.0, 76.0, 243.0, 126.0], [143.0, 160.0, 276.0, 206.0]]","[[395.0, 32.0, 422.0, 61.0]]"
bp_2_281_3,"['<INFORM black jack took risks, kasper...> <INFORM ... your father.>', '<ORDER look where it got him.>', '<INFORM kevin -- i distinctly asked for penne -->', ""<COMMIT fine, ma, i'll go get it.>""]",[],"[[43.0, 4.0, 161.0, 107.0], [274.0, 25.0, 386.0, 88.0], [679.0, 21.0, 826.0, 82.0], [722.0, 86.0, 813.0, 140.0]]",[],"[[205.0, 61.0, 234.0, 101.0], [209.0, 65.0, 235.0, 101.0], [582.0, 46.0, 598.0, 74.0], [493.0, 33.0, 516.0, 59.0]]"
bp_2_282_3,"['<INFORM santa claus, stranger.> <WHY_QUESTION what of it?>', '<INFORM i know your name, officer kevin ""kasper"" cole>', '<INFORM -- what i want to know is who you are -->']",[],"[[314.0, 5.0, 446.0, 59.0], [329.0, 62.0, 461.0, 132.0], [717.0, 2.0, 846.0, 82.0]]",[],"[[3.0, 6.0, 311.0, 241.0], [468.0, 3.0, 680.0, 242.0], [469.0, 4.0, 678.0, 239.0]]"
bp_2_282_4,"['<INFORM --and what maked you think yourself worthy of the habit of a king.>', '<INFORM got a lot of habits.><ORDER  maybe be more specific...>', '<FEEDBACK habit officer.><NOT_CLASSIFIABLE  as in raiment--clothing-->', '<YES-NO_QUESTION a certain panther fetish?>']",[],"[[223.0, 5.0, 376.0, 71.0], [183.0, 83.0, 291.0, 137.0], [288.0, 108.0, 400.0, 180.0], [377.0, 165.0, 463.0, 218.0]]",[],"[[520.0, 5.0, 911.0, 229.0], [-1.0, -1.0, -1.0, -1.0], [522.0, 6.0, 909.0, 228.0], [521.0, 6.0, 908.0, 226.0]]"
bp_2_283_2,"['<NOT_CLASSIFIABLE bull.><INFORM  i was careful-->', '<INFORM you underestimate my powers, officer-->']",['all right... who is this guy? feds? internal affairs?'],"[[540.0, 4.0, 637.0, 65.0], [588.0, 64.0, 724.0, 134.0]]","[[24.0, 17.0, 178.0, 75.0]]","[[270.0, 5.0, 452.0, 187.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_284_0,"['<INFORM hear there was some drama with dre and them.>', '<INFORM some dude dressed like a kitty.>', '<INFORM Tork-->']",[],"[[135.0, 19.0, 248.0, 104.0], [178.0, 106.0, 302.0, 163.0], [362.0, 125.0, 429.0, 181.0]]",[],"[[156.0, 178.0, 177.0, 213.0], [154.0, 179.0, 179.0, 215.0], [319.0, 174.0, 347.0, 206.0]]"
bp_2_285_2,"[""<ORDER gimme the suit, kasper--> <INFORM trust me-- you don't want none of this.>"", '<ORDER gimme the suit.>', '<FEEDBACK i need it, man--> <INFORM just for a few days-- >', '<FEEDBACK man, you trippin.>']",[],"[[90.0, 98.0, 232.0, 178.0], [169.0, 8.0, 247.0, 48.0], [171.0, 48.0, 247.0, 96.0], [174.0, 183.0, 258.0, 253.0]]",[],"[[547.0, 49.0, 654.0, 195.0], [548.0, 49.0, 655.0, 194.0], [366.0, 88.0, 438.0, 208.0], [366.0, 88.0, 439.0, 208.0]]"
bp_2_286_2,"[""<INFORM they're untouchable -- protected at the highest levels.>"", '<INFORM and here you go, rookie of the year, with his meow suit, kicking them in  the shin.>', ""<INFORM kasper -- if they find out you're the guy in ther panther suit, they'll kill your mother.><INFORM they'll kill gwen.>""]",[],"[[460.0, 39.0, 600.0, 121.0], [582.0, 97.0, 700.0, 204.0], [697.0, 34.0, 851.0, 180.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_292_4,['<INFORM ...bad dog>'],[],"[[21.0, 119.0, 124.0, 161.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_293_2,"['<WHY_QUESTION god, what mutts these dirtbags are-->']","[""...so easy if you'd only left me alone last week...""]","[[755.0, 59.0, 882.0, 128.0]]","[[29.0, 29.0, 183.0, 78.0]]","[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_293_3,"['<WHY_QUESTION why was he talking to me?>', '<WHY_QUESTION why would he ever talk to me?>', ""<INFORM you'll make a fine detective, kasper. a good cop.>"", ""<YES-NO_QUESTION hey-- you and tork are going over by pitkin, right?> <INFORM my wife's clock is ready at the watch store on euclid.>""]",[],"[[72.0, 18.0, 189.0, 53.0], [144.0, 62.0, 238.0, 112.0], [164.0, 231.0, 268.0, 305.0], [128.0, 312.0, 308.0, 387.0]]",[],"[[8.0, 4.0, 136.0, 387.0], [6.0, 3.0, 136.0, 385.0], [247.0, 3.0, 372.0, 145.0], [247.0, 3.0, 370.0, 144.0]]"
bp_2_298_2,"['<INFORM --you, detective scruggs, are a police officer, sworn to protect the innocent-->', '<INFORM --but they prey upon the-- sacrifice your very soul-->', '<INFORM --for this.>', '<INFORM for worthless paper.>']",[],"[[104.0, 4.0, 263.0, 91.0], [101.0, 85.0, 245.0, 184.0], [665.0, 76.0, 741.0, 127.0], [665.0, 127.0, 761.0, 196.0]]",[],"[[276.0, 8.0, 517.0, 324.0], [275.0, 4.0, 540.0, 319.0], [278.0, 4.0, 522.0, 315.0], [279.0, 5.0, 529.0, 297.0]]"
bp_2_298_3,"['<NOT_CLASSIFIABLE bernie scruggs.>', '<INFORM your operative in the 74th precinct.>', '<INFORM  66 bridges pays him a license fee to operate in south brooklyn.><INFORM  you do remember...>']",[],"[[259.0, 253.0, 351.0, 293.0], [249.0, 296.0, 354.0, 355.0], [254.0, 359.0, 418.0, 437.0]]",[],"[[378.0, 10.0, 424.0, 225.0], [378.0, 10.0, 425.0, 223.0], [379.0, 10.0, 425.0, 224.0]]"
bp_2_299_2,"['<INFORM --how merciful of you, officer cole.> <INFORM riot-control ordinance is rather expensive, though-->', '<NOT_CLASSIFIABLE --for a man on a limited budget.>', ""<INFORM i'd ask how you got in here, hunter-->""]",[],"[[4.0, 4.0, 258.0, 100.0], [43.0, 437.0, 177.0, 524.0], [6.0, 526.0, 139.0, 609.0]]",[],"[[59.0, 67.0, 252.0, 274.0], [57.0, 63.0, 253.0, 275.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_299_4,"['<NOT_CLASSIFIABLE --of a dead king.>', ""<INFORM and i've already offered to give the black panther costume back to you-->"", ""<FEEDBACK --in two days-- yes.> <INFORM when you'll no longer need it.> <INFORM when your suspension has ended.> <NOT_CLASSIFIABLE in the alley outside your bedroom-->""]",[],"[[32.0, 5.0, 132.0, 40.0], [111.0, 15.0, 250.0, 103.0], [5.0, 88.0, 172.0, 249.0]]",[],"[[166.0, 5.0, 317.0, 418.0], [-1.0, -1.0, -1.0, -1.0], [165.0, 7.0, 317.0, 418.0]]"
bp_2_300_2,"[""<INFORM i'm serious, hunter.>"", ""<FEEDBACK i know.> <FEEDBACK it's why he chose you.>""]",[],"[[235.0, 11.0, 324.0, 69.0], [218.0, 89.0, 322.0, 170.0]]",[],"[[337.0, 100.0, 445.0, 191.0], [101.0, 56.0, 157.0, 126.0]]"
bp_2_301_0,"['<BACKCHANNEL yeah.>', '<BACKCHANNEL yeah, you mothers.>', ""<COMMIT let's go.>""]",[],"[[274.0, 28.0, 316.0, 48.0], [281.0, 58.0, 360.0, 93.0], [597.0, 391.0, 669.0, 412.0]]",[],"[[431.0, 43.0, 501.0, 115.0], [430.0, 42.0, 501.0, 113.0], [682.0, 152.0, 904.0, 416.0]]"
bp_2_301_4,['<INFORM the closet --!>'],"[""all i've got is a bulletproof costume i stole from my sergeant's apartment...""]","[[100.0, 15.0, 194.0, 64.0]]","[[187.0, 347.0, 406.0, 406.0]]","[[23.0, 94.0, 95.0, 174.0]]"
bp_2_305_0,"['<INFORM --he keeps it in a kitchen drawer with hes keys.>', '<INFORM this man who is causing you so much grief-->', '<YES-NO_QUESTION --shall i kill him for you, officer cole--?>']",[],"[[264.0, 5.0, 417.0, 51.0], [393.0, 46.0, 494.0, 110.0], [410.0, 117.0, 498.0, 181.0]]",[],"[[304.0, 160.0, 357.0, 231.0], [304.0, 160.0, 355.0, 230.0], [303.0, 162.0, 355.0, 230.0]]"
bp_2_306_1,"[""<INFORM --that's his dog, margie-->"", '<ORDER -spell it backwards for his home security code.>']",[],"[[77.0, 31.0, 171.0, 89.0], [121.0, 81.0, 274.0, 160.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_307_2,"['<INFORM -- none can stand against him.>', ""<FEEDBACK yeah, and none of this is legal,> <INFORM hunter-- it'll never stand up in court.>"", '<INFORM matters of law are ephemeral.> <INFORM justice is universal.>', '<YES-NO_QUESTION and murder--?>']",[],"[[361.0, 2.0, 450.0, 69.0], [311.0, 64.0, 417.0, 176.0], [338.0, 181.0, 452.0, 261.0], [337.0, 262.0, 435.0, 301.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [4.0, 4.0, 312.0, 356.0], [-1.0, -1.0, -1.0, -1.0], [6.0, 6.0, 313.0, 356.0]]"
bp_2_307_3,"['<ORDER then come to terms with who the black pather is.>', '<INFORM the panther studies his prey. and waits.><INFORM such that, when the panther strikes -->']",[],"[[2.0, 11.0, 132.0, 92.0], [305.0, 11.0, 432.0, 154.0]]",[],"[[120.0, 10.0, 306.0, 265.0], [120.0, 11.0, 307.0, 262.0]]"
bp_2_311_5,"[""<INFORM --which only leaves about a hundred other details to this mess i gotta clean up.> <FEEDBACK understood.> <COMMIT i'll send the envelope through sandy.> <INFORM our friends appreciate your help on this.> <BACKCHANNEL okay.> <CLOSE g'nite, your honor.>""]",[],"[[3.0, 2.0, 205.0, 217.0]]",[],"[[91.0, 220.0, 128.0, 269.0]]"
bp_2_312_3,"['<OR_QUESTION did he? or did his lieutenant try to work him a little-- setting him up to run some nonsense errand?>', ""<INFORM kasper's been in narcotics long enough to recognize a hype when he sees one.>""]",[],"[[4.0, 4.0, 298.0, 60.0], [13.0, 57.0, 221.0, 139.0]]",[],"[[60.0, 143.0, 288.0, 367.0], [61.0, 143.0, 288.0, 367.0]]"
bp_2_314_0,"['<NOT_CLASSIFIABLE kasper--?!>', '<YES-NO_QUESTION do they want us?>', ""<FEEDBACK i dunno, grace...> <INFORM let me see what's goin'-->""]",[],"[[129.0, 27.0, 228.0, 49.0], [209.0, 46.0, 288.0, 91.0], [701.0, 28.0, 813.0, 90.0]]",[],"[[355.0, 94.0, 388.0, 143.0], [355.0, 94.0, 388.0, 142.0], [520.0, 32.0, 568.0, 84.0]]"
bp_2_317_0,"[""<INFORM actually, it is. my guess though, is that you're not after us so much as you're afther him-- sal anthony.>""]",[],"[[68.0, 279.0, 215.0, 463.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_2_317_2,"[""<INFORM sal seems to think you've got some kinda case about alluva-sudden.>"", '<NOT_CLASSIFIABLE wants us to do this and that...> <INFORM then he shakes us down for 85 large when his boy skip asked for less than half that.>', '<INFORM now i come in and find a panther at my desk.>']",[],"[[4.0, 3.0, 108.0, 122.0], [188.0, 3.0, 394.0, 91.0], [402.0, 18.0, 528.0, 108.0]]",[],"[[134.0, 30.0, 162.0, 67.0], [134.0, 31.0, 168.0, 70.0], [135.0, 28.0, 167.0, 67.0]]"
bp_2_318_2,['<OFFER thought you might like some coffe.>'],"['internal affairs. the rat squad.', 'never seen him before. but he wears it.']","[[300.0, 59.0, 375.0, 121.0]]","[[253.0, 338.0, 374.0, 376.0], [303.0, 366.0, 429.0, 417.0]]","[[393.0, 84.0, 487.0, 221.0]]"
bp_2_321_2,['<INFORM so long as it is the right choice. not like lew. never like lew.>'],[],"[[158.0, 20.0, 247.0, 177.0]]",[],"[[44.0, 209.0, 210.0, 410.0]]"
bp_2_321_3,"['<INFORM i am a child, now.> <INFORM you prtect an old man--> <ORDER tell him lies and half-truths.>', '<BACKCHANNEL Pop-->', '<INFORM street cop for 20 years, boy.>']",[],"[[26.0, 3.0, 257.0, 69.0], [33.0, 342.0, 96.0, 379.0], [76.0, 380.0, 168.0, 450.0]]",[],"[[8.0, 50.0, 195.0, 273.0], [-1.0, -1.0, -1.0, -1.0], [9.0, 49.0, 197.0, 270.0]]"
bp_2_325_3,"['<BACKCHANNEL gasp!>', '<GREET mother!> <ORDER look at what is happening in dakenia!>']",[],"[[299.0, 50.0, 378.0, 81.0], [278.0, 92.0, 392.0, 156.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_328_2,"[""<ORDER dump 'em in the river.>"", ""<ORDER don't get in with this guy, kasper.>"", '<INFORM and hello-- you are not the black panther.>', '<NOT_CLASSIFIABLE too ugly and too broke.>']",[],"[[11.0, 23.0, 89.0, 72.0], [98.0, 31.0, 219.0, 78.0], [82.0, 86.0, 206.0, 135.0], [112.0, 143.0, 213.0, 195.0]]",[],"[[-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0], [-1.0, -1.0, -1.0, -1.0]]"
bp_2_331_2,['<INFORM i get a loyal worker bee here in the states while i rebuild my province in wakanda.>'],[],"[[290.0, 51.0, 451.0, 135.0]]",[],"[[24.0, 63.0, 234.0, 240.0]]"
bp_2_333_0,"['<NOT_CLASSIFIABLE kasper...><NOT_CLASSIFIABLE seriously...><YES-NO_QUESTION ... think you could stop hurling anytime soon...?>', '<WHY_QUESTION who sent you?>', '<FEEDBACK a friend.><FEEDBACK someone who knows you two are in way over your heads.>']",[],"[[19.0, 5.0, 157.0, 110.0], [19.0, 114.0, 74.0, 168.0], [186.0, 517.0, 336.0, 628.0]]",[],"[[147.0, 95.0, 232.0, 208.0], [61.0, 214.0, 169.0, 361.0], [266.0, 178.0, 367.0, 330.0]]"
bp_2_333_1,"['<NOT_CLASSIFIABLE so what better way to skip the kid out of town than to flush down the supply route between here and chi-town.>', ""<INFORM using panther's wakandan central net to hack into dea files, we got a list of safe houses><ORDER look for one that most recently had the utilities turned on.>""]",[],"[[6.0, 4.0, 157.0, 116.0], [13.0, 369.0, 225.0, 549.0]]",[],"[[24.0, 154.0, 218.0, 330.0], [24.0, 154.0, 218.0, 330.0]]"
bp_2_333_2,"['<INFORM 66 bridges originated in chicago, growing out of a gandowned record company.>', '<INFORM  new york supplies their friends in chicago-->']",[],"[[26.0, 333.0, 220.0, 415.0], [122.0, 417.0, 239.0, 488.0]]",[],"[[19.0, 26.0, 216.0, 303.0], [20.0, 26.0, 213.0, 301.0]]"
bp_3_335_1,"['<INFORM we\'re the #$*& united states of *$ #$ america!> <YES-NO_QUESTION where do a bunch of jungle bunnies get off telling us they\'ve got a ""no fly"" zone over their thatched hut?>']",[],"[[273.0, 23.0, 491.0, 177.0]]",[],"[[366.0, 233.0, 395.0, 261.0]]"
bp_3_336_0,['<YES-NO_QUESTION is there someone here who can give us some accurate intel on these people?>'],[],"[[285.0, 7.0, 481.0, 66.0]]",[],"[[144.0, 22.0, 243.0, 137.0]]"
bp_3_336_1,"['<INFORM the wakandans have a warrior spirit that makes the vietnamese look like, well, the french.><INFORM  they have also maintained a technological superiority that defies explanation. >', ""<WHY_QUESTION where'd they get their tech from soviets? >""]",[],"[[46.0, 4.0, 314.0, 105.0], [387.0, 5.0, 551.0, 52.0]]",[],"[[96.0, 132.0, 148.0, 194.0], [406.0, 215.0, 496.0, 308.0]]"
bp_3_336_3,['<INFORM wakanda is a small country in africe notable for never having been conquered in its entire history.>'],[],"[[108.0, 9.0, 337.0, 83.0]]",[],"[[45.0, 117.0, 128.0, 227.0]]"
bp_3_336_5,['<INFORM ...unprecedented.>'],[],"[[189.0, 27.0, 344.0, 59.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_337_4,"[""<INFORM --they don't even pump it.>""]",[],"[[17.0, 22.0, 134.0, 78.0]]",[],"[[11.0, 72.0, 253.0, 363.0]]"
bp_3_338_3,"['<WHY_QUESTION if this guy is all that, who can handle him?>']",[],"[[29.0, 40.0, 168.0, 101.0]]",[],"[[23.0, 191.0, 131.0, 306.0]]"
bp_3_339_3,"[""<NOT_CLASSIFIABLE let's say i join your team.> <WHY_QUESTION if these wakandans are all you say they are, what are our chances of success?>"", ""<FEEDBACK pretty good.> <INFORM i've already killed black panther 15 years ago. i almost killed his son then.>""]",[],"[[42.0, 6.0, 299.0, 89.0], [285.0, 5.0, 486.0, 95.0]]",[],"[[51.0, 201.0, 84.0, 236.0], [321.0, 200.0, 355.0, 233.0]]"
bp_3_339_4,['<INFORM obviously a presidential pardon is appealing.>'],[],"[[555.0, 80.0, 688.0, 143.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_340_1,"[""<INFORM his name is t'challa.> <INFORM son of t'chaka.>""]",[],"[[870.0, 91.0, 1007.0, 194.0]]",[],"[[313.0, 3.0, 837.0, 434.0]]"
bp_3_340_2,"[""<INFORM ... you've told us a lot about wakanda, everett.> <INFORM they've got incredible natural resources, technology on par with the u.s.a. -->""]",[],"[[55.0, 26.0, 306.0, 150.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_341_3,"['<ORDER look, son...>']",[],"[[219.0, 58.0, 289.0, 102.0]]",[],"[[37.0, 157.0, 194.0, 378.0]]"
bp_3_344_2,['<WHY_QUESTION who is it?>'],[],"[[250.0, 95.0, 317.0, 133.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_344_4,['<INFORM good choice.> <WHY_QUESTION when should i come back?>'],[],"[[161.0, 32.0, 340.0, 134.0]]",[],"[[313.0, 88.0, 549.0, 401.0]]"
bp_3_346_0,['<BACKCHANNEL oh no!> <ORDER call clean-up!>'],[],"[[290.0, 44.0, 423.0, 110.0]]",[],"[[-1.0, -1.0, -1.0, -1.0]]"
bp_3_346_4,['<POLITENESS_FORMULA excuse me-- sir?> <YES-NO_QUESTION are you still here?>'],[],"[[78.0, 18.0, 248.0, 100.0]]",[],"[[253.0, 85.0, 335.0, 171.0]]"
bp_3_347_0,"['<INFORM and i thought my hand was dangerous.>', ""<INFORM between the two of us, the black panther doesn't stand a chance!>""]",[],"[[303.0, 19.0, 443.0, 96.0], [336.0, 107.0, 485.0, 202.0]]",[],"[[635.0, 9.0, 804.0, 172.0], [634.0, 6.0, 802.0, 171.0]]"
bp_3_347_1,"['<YES-NO_QUESTION need a lift?>', '<FEEDBACK sure sailor.>']",[],"[[46.0, 80.0, 146.0, 128.0], [143.0, 145.0, 223.0, 187.0]]",[],"[[92.0, 347.0, 221.0, 456.0], [318.0, 35.0, 392.0, 161.0]]"
bp_3_347_3,"['<INFORM you really are a cannibal.>', '<INFORM i prefer the term-->', ""<FEEDBACK whatever,><INFORM so now you're a woman.><WHY_QUESTION how does it feel?>""]",[],"[[87.0, 40.0, 230.0, 113.0], [215.0, 99.0, 330.0, 152.0], [320.0, 49.0, 476.0, 131.0]]",[],"[[130.0, 226.0, 183.0, 261.0], [359.0, 228.0, 422.0, 261.0], [127.0, 223.0, 181.0, 259.0]]"
bp_3_350_3,"[""<WHY_QUESTION then why go at all, t'challa?>"", '<FEEDBACK because you asked me to, logan.>']",[],"[[43.0, 5.0, 244.0, 71.0], [242.0, 86.0, 407.0, 182.0]]",[],"[[37.0, 203.0, 186.0, 376.0], [390.0, 138.0, 483.0, 355.0]]"
bp_3_353_1,"['<NOT_CLASSIFIABLE of course not.>', ""<INFORM in a worst-case scenario, the panther god could consume your immortal soul, but that's pretty unlikely.>"", ""<INFORM you're not joking.>"", '<NOT_CLASSIFIABLE no.>']",[],"[[10.0, 10.0, 99.0, 71.0], [52.0, 63.0, 260.0, 188.0], [139.0, 403.0, 266.0, 463.0], [114.0, 457.0, 177.0, 494.0]]",[],"[[67.0, 200.0, 96.0, 231.0], [66.0, 200.0, 91.0, 226.0], [131.0, 214.0, 166.0, 242.0], [65.0, 199.0, 96.0, 227.0]]"
bp_3_353_2,"['<INFORM then you agree to the ritual.>', ""<INFORM you didn't answer my question>"", '<FEEDBACK you first>', '<WHY_QUESTION who--?>']",[],"[[37.0, 17.0, 187.0, 99.0], [591.0, 4.0, 808.0, 65.0], [575.0, 46.0, 671.0, 105.0], [630.0, 155.0, 748.0, 209.0]]",[],"[[228.0, 4.0, 526.0, 333.0], [853.0, 86.0, 1051.0, 330.0], [226.0, 3.0, 526.0, 331.0], [854.0, 84.0, 1050.0, 328.0]]"
bp_3_353_3,['<BACKCHANNEL ah.> <FEEDBACK right on time.>'],[],"[[193.0, 19.0, 319.0, 79.0]]",[],"[[165.0, 77.0, 219.0, 148.0]]"
bp_3_354_0,['<WHY_QUESTION what the hell?!>'],[],"[[744.0, 65.0, 846.0, 108.0]]",[],"[[519.0, 12.0, 640.0, 118.0]]"
bp_3_354_1,"[""<YES-NO_QUESTION t'challa...?>"", ""<YES-NO_QUESTION t'challa...?>""]",[],"[[507.0, 31.0, 626.0, 62.0], [588.0, 98.0, 707.0, 127.0]]",[],"[[252.0, 2.0, 490.0, 258.0], [750.0, 4.0, 1047.0, 207.0]]"
bp_3_355_1,"['<INFORM i am calling on you-->', '<INFORM --two of my oldest and dearest friends-->', '<INFORM --to take advantage of the neutral ground that wakanda provides.> <ORDER let the spirit of the day rekindle friendships that are deeper than whatever differences separate us.>']",[],"[[301.0, 3.0, 449.0, 52.0], [456.0, 4.0, 612.0, 91.0], [769.0, 138.0, 1139.0, 248.0]]",[],"[[699.0, 6.0, 785.0, 154.0], [695.0, 2.0, 782.0, 153.0], [695.0, 1.0, 779.0, 152.0]]"
bp_3_357_3,"[""<INFORM tony, i've listened to you.> <ORDER now listen to me:>"", '<INFORM this cancer that is eating away at the soul of your country, it has no home here.>']",[],"[[22.0, 8.0, 297.0, 43.0], [87.0, 62.0, 292.0, 146.0]]",[],"[[54.0, 240.0, 251.0, 454.0], [55.0, 239.0, 252.0, 453.0]]"
bp_3_357_4,"['<NOT_CLASSIFIABLE crystal.>', ""<ORDER give my regards to ororo.><ORDER tell her i'm sorry i couldn't stay.>""]",[],"[[47.0, 17.0, 155.0, 43.0], [46.0, 56.0, 192.0, 162.0]]",[],"[[57.0, 182.0, 104.0, 230.0], [57.0, 182.0, 103.0, 227.0]]"
bp_3_357_5,['<YES-NO_QUESTION am i clear?>'],[],"[[41.0, 47.0, 123.0, 89.0]]",[],"[[20.0, 112.0, 273.0, 578.0]]"
bp_3_359_1,"[""<COMMIT let's do this.>""]",[],"[[353.0, 24.0, 447.0, 63.0]]",[],"[[165.0, 13.0, 328.0, 181.0]]"
bp_3_361_3,"['<INFORM if you would at least consider a conversation, it might be a worth a lot to both of us.> <POLITENESS_FORMULA my door is always open.>']",[],"[[36.0, 7.0, 259.0, 133.0]]",[],"[[120.0, 274.0, 432.0, 586.0]]"
bp_3_362_2,"['<INFORM we must be sure and tell prince namor ""thank you"" for use of this island.> <INFORM it\'s uncharted, but more important...>']",[],"[[621.0, 2.0, 909.0, 114.0]]",[],"[[934.0, 5.0, 1149.0, 312.0]]"
bp_3_363_1,"['<INFORM behind the smiles and the gifts lurks fear.> <INFORM people look at us as a couple and quiver.>', '<INFORM too much power, too much wealth, too well connected.> <INFORM they think we might take over the world.>', '<FEEDBACK so you want to do a goodwill tour to assuage their fears.>', '<FEEDBACK exactly.>']",[],"[[3.0, 5.0, 352.0, 62.0], [70.0, 64.0, 292.0, 174.0], [305.0, 84.0, 482.0, 183.0], [266.0, 179.0, 375.0, 215.0]]",[],"[[218.0, 222.0, 254.0, 258.0], [218.0, 222.0, 253.0, 256.0], [263.0, 240.0, 306.0, 266.0], [217.0, 220.0, 252.0, 259.0]]"
bp_3_363_3,"[""<YES-NO_QUESTION are we going to see him soon?><YES-NO_QUESTION is there a regular meeting of super-powered monarchs that we'll be attending?>"", '<FEEDBACK well, not a ""regular meeting,"" no.><INFORM but i thought it would be a good idea for us to visit some of the larger centers of global power.>']",[],"[[4.0, 9.0, 327.0, 77.0], [87.0, 497.0, 328.0, 617.0]]",[],"[[22.0, 176.0, 173.0, 318.0], [346.0, 250.0, 552.0, 427.0]]"
bp_3_364_3,"['<INFORM you could think that... ..there are no facts to support it, but you could think that.>']",[],"[[209.0, 25.0, 377.0, 212.0]]",[],"[[484.0, 8.0, 916.0, 256.0]]"
